Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
12-Dec-1977,New South Wales,3,Grass,R16,,,0,,5,Mona Guerrant,Jan Lehane,6-4 7-5,,,,,,,,,,,,,,
12-Dec-1977,New South Wales,3,Grass,R32,,,1,,Q,Jan Lehane,Leslie Allen,7-5 0-6 6-1,,,,,,,,,,,,,,
3-Jan-1977,Australian Open,5,Grass,R16,,,0,,1,Dianne Fromholtz,Jan Lehane,6-1 6-2,,,,,,,,,,,,,,
3-Jan-1977,Australian Open,5,Grass,R32,,,1,,,Jan Lehane,Chris Matison,6-4 4-6 6-4,,,,,,,,,,,,,,
27-Dec-1976,New South Wales,3,Grass,R16,,,0,,2,Kerry Reid,Jan Lehane,6-2 6-3,,,,,,,,,,,,,,
27-Dec-1976,New South Wales,3,Grass,R32,,,1,,,Jan Lehane,Judy Chaloner,6-1 6-0,,,,,,,,,,,,,,
9-Oct-1976,Adelaide Hard,3,Clay,F,,,1,,,Jan Lehane,Dianne Berkinshaw,6-1 6-0,,,,,,,,,,,,,,
9-Oct-1976,Adelaide Hard,3,Clay,SF,,,1,,,Jan Lehane,Rayleen Henningson,6-0 6-1,,,,,,,,,,,,,,
9-Oct-1976,Adelaide Hard,3,Clay,QF,,,1,,,Jan Lehane,Pamela Southcombe,6-0 6-0,,,,,,,,,,,,,,
9-Oct-1976,Adelaide Hard,3,Clay,R16,,,1,,,Jan Lehane,Heather Fenwick,6-0 6-0,,,,,,,,,,,,,,
2-Oct-1976,Coogee,3,,F,,,1,5,,Jan Lehane,Kaye Hallam,6-4 6-2,,,,,,,,,,,,,,
2-Oct-1976,Coogee,3,,SF,,,1,5,,Jan Lehane,Lesley Turner,6-4 7-5,,,,,,,,,,,,,,
2-Oct-1976,Coogee,3,,QF,,,1,5,,Jan Lehane,Nerida Gregory,6-3 6-2,,,,,,,,,,,,,,
26-May-1975,Surbiton,3,Grass,R64,,,0,,,Julie Willson,Jan Lehane,6-3 6-2,,,,,,,,,,,,,,
