Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
20-Mar-1943,St. Louis Indoors,3,Carpet,R64,,,1,,,Mary O Lewis,Dorothy Mahaffey,6-1 4-6 6-4,,,,,,,,,,,,,,
20-Mar-1943,St. Louis Indoors,3,Carpet,Q1,,,1,,,Mary O Lewis,Patsy Powell,6-3 8-6,,,,,,,,,,,,,,
31-Aug-1942,Burlington,3,,R16,,,1,,,Mary O Lewis,Rose Fulton,6-3 6-3,,,,,,,,,,,,,,
17-Aug-1942,Longwood Bowl,3,Grass,R16,,,0,,,Helen Pederson,Mary O Lewis,6-2 6-1,,,,,,,,,,,,,,
17-Aug-1942,Longwood Bowl,3,Grass,R32,,,1,,,Mary O Lewis,Jean French,6-0 6-2,,,,,,,,,,,,,,
21-Jul-1941,Clayton,3,,QF,,,0,,,Maxine Richardson,Mary O Lewis,6-2 7-5,,,,,,,,,,,,,,
21-Jul-1941,Clayton,3,,R16,,,1,,,Mary O Lewis,Betsy Phelan,6-2 6-1,,,,,,,,,,,,,,
21-Jul-1941,Clayton,3,,R32,,,1,,,Mary O Lewis,Bertha Scott,W/O,,,,,,,,,,,,,,
15-Jul-1941,Iowa State,3,,SF,,,0,,,Virginia Swain,Mary O Lewis,6-4 6-3,,,,,,,,,,,,,,
15-Jul-1941,Iowa State,3,,QF,,,1,,,Mary O Lewis,Merriam Mann,4-6 7-5 7-5,,,,,,,,,,,,,,
15-Jul-1941,Iowa State,3,,R16,,,1,,,Mary O Lewis,Norma Jean Michael,6-3 6-1,,,,,,,,,,,,,,
7-Jul-1941,Omaha,3,,R16,,,0,,,Mickie Mcpherson,Mary O Lewis,6-0 6-3,,,,,,,,,,,,,,
7-Jul-1941,Omaha,3,,R32,,,1,,,Mary O Lewis,Charlene Egan,3-6 6-2 6-1,,,,,,,,,,,,,,
10-Jun-1940,St. Louis,3,,R32,,,0,,,Nina Brown Hamilton,Mary O Lewis,6-1 6-1,,,,,,,,,,,,,,
