Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
20-May-1954,Dorset,3,,F,,,0,,,Judy Tinnock,Betty Uber,6-2 6-4,,,,,,,,,,,,,,
7-Sep-1953,Eastbourne,3,Grass,R16,,,0,,,Joyce Reid,Betty Uber,6-2 6-3,,,,,,,,,,,,,,
7-Sep-1953,Eastbourne,3,Grass,R32,,,1,,,Betty Uber,Kay Neville Smith,6-3 6-3,,,,,,,,,,,,,,
7-Aug-1950,Bournemouth 2,3,,QF,,,0,,,Patience Thomson,Betty Uber,4-6 6-4 6-1,,,,,,,,,,,,,,
7-Aug-1950,Bournemouth 2,3,,R16,,,1,,,Betty Uber,Mrs K Gwyn,3-6 6-1 6-3,,,,,,,,,,,,,,
7-Aug-1950,Bournemouth 2,3,,R32,,,1,,,Betty Uber,M Morris,6-0 6-3,,,,,,,,,,,,,,
1-Aug-1949,Bournemouth Hampshire Chps,3,Grass,SF,,,0,,,Hilaire Newberry,Betty Uber,6-1 7-5,,,,,,,,,,,,,,
1-Aug-1949,Bournemouth Hampshire Chps,3,Grass,QF,,,1,,,Betty Uber,Susan Partridge,6-3 6-2,,,,,,,,,,,,,,
30-May-1949,Winchester,3,Grass,SF,,,0,,,Gay Chandler,Betty Uber,6-4 6-2,,,,,,,,,,,,,,
30-May-1949,Winchester,3,Grass,QF,,,1,,,Betty Uber,Mrs J Murphy,3-6 6-1 6-4,,,,,,,,,,,,,,
25-Apr-1949,Bournemouth,3,Clay,R64,,,0,,,Jean Walker Smith,Betty Uber,6-1 6-1,,,,,,,,,,,,,,
5-Aug-1946,Bournemouth 2,3,Grass,SF,,,0,,,Janet Morgan,Betty Uber,7-5 6-3,,,,,,,,,,,,,,
5-Aug-1946,Bournemouth 2,3,Grass,QF,,,1,,,Betty Uber,Patience Thomson,9-7 6-3,,,,,,,,,,,,,,
5-Aug-1946,Bournemouth 2,3,Grass,R16,,,1,,,Betty Uber,Mrs O M Tatham,6-0 6-0,,,,,,,,,,,,,,
5-Aug-1946,Bournemouth 2,3,Grass,R32,,,1,,,Betty Uber,Jean Walker Smith,5-7 6-4 6-3,,,,,,,,,,,,,,
24-Jun-1946,Wimbledon,5,Grass,R128,,,0,,,Susan Noel,Betty Uber,6-1 11-9,,,,,,,,,,,,,,
27-May-1946,Surbiton,3,Grass,QF,,,0,,,Gay Chandler,Betty Uber,6-4 6-2,,,,,,,,,,,,,,
27-May-1946,Surbiton,3,Grass,R16,,,1,,,Betty Uber,Jean Bostock,W/O,,,,,,,,,,,,,,
27-May-1946,Surbiton,3,Grass,R32,,,1,,,Betty Uber,Audrey Wright,6-2 6-3,,,,,,,,,,,,,,
17-Jul-1939,Reigate,3,,QF,,,0,,,Gladys Lines,Betty Uber,6-4 6-1,,,,,,,,,,,,,,
17-Jul-1939,Reigate,3,,R16,,,1,,,Betty Uber,Pearl Panton,6-2 6-0,,,,,,,,,,,,,,
5-Jun-1939,Weybridge,3,Grass,R32,,,0,,,Mollie Trouncer,Betty Uber,6-4 6-1,,,,,,,,,,,,,,
11-Jul-1938,Reigate,3,Grass,F,,,0,,,Joan Marquis,Betty Uber,6-2 6-8 6-4,,,,,,,,,,,,,,
3-Jun-1938,Beckenham,3,Grass,R32,,,0,,,Joan Hartigan,Betty Uber,7-5 6-1,,,,,,,,,,,,,,
30-May-1938,Weybridge,3,Grass,R32,,,0,,,Bobbie Heine,Betty Uber,6-3 6-1,,,,,,,,,,,,,,
16-May-1938,Surbiton,3,Grass,R32,,,0,,,Freda James,Betty Uber,6-3 1-6 6-2,,,,,,,,,,,,,,
16-May-1938,Surbiton,3,Grass,R64,,,1,,,Betty Uber,Helen Dyson,6-1 6-4,,,,,,,,,,,,,,
2-Aug-1937,Sandown,3,,F,,,1,,,Betty Uber,E Thacker,6-2 6-0,,,,,,,,,,,,,,
12-Jul-1937,Reigate,3,Grass,SF,,,0,,,Mona Riddell,Betty Uber,4-6 7-5 6-3,,,,,,,,,,,,,,
12-Jul-1937,Reigate,3,Grass,QF,,,1,,,Betty Uber,P E Lannon,6-2 6-1,,,,,,,,,,,,,,
12-Jul-1937,Reigate,3,Grass,R16,,,1,,,Betty Uber,Sonia Mavrogordato,6-4 6-2,,,,,,,,,,,,,,
28-Jun-1937,Wimbledon Plate,3,Grass,R64,,,0,,,Freda James,Betty Uber,6-0 6-2,,,,,,,,,,,,,,
21-Jun-1937,Wimbledon,5,Grass,R64,,,0,,8,Kay Stammers,Betty Uber,9-7 6-2,,,,,,,,,,,,,,
21-Jun-1937,Wimbledon,5,Grass,R128,,,1,Q,Q,Betty Uber,Mary Norman,4-6 6-4 6-4,,,,,,,,,,,,,,
10-May-1937,Middleton-on-Sea 1,3,,QF,,,0,,,Audrey Wright,Betty Uber,6-4 5-7 6-3,,,,,,,,,,,,,,
10-May-1937,Middleton-on-Sea 1,3,,R16,,,1,,,Betty Uber,E J Collins,6-1 6-1,,,,,,,,,,,,,,
10-May-1937,Middleton-on-Sea 1,3,,R32,,,1,,,Betty Uber,Dawn Owen,6-4 6-3,,,,,,,,,,,,,,
10-Aug-1936,Shanklin,3,Grass,F,,,1,,,Betty Uber,Enid Sutton,6-2 4-6 6-3,,,,,,,,,,,,,,
3-Aug-1936,Sandown,3,,F,,,1,,,Betty Uber,T Kingsbury,6-3 6-0,,,,,,,,,,,,,,
8-Jun-1936,Beckenham,3,Grass,R16,,,0,,,Audrey De Smidt,Betty Uber,6-4 6-4,,,,,,,,,,,,,,
8-Jun-1936,Beckenham,3,Grass,R32,,,1,,,Betty Uber,Florence Leboutillier,6-0 7-5,,,,,,,,,,,,,,
18-May-1936,Surbiton,3,,R32,,,0,,,Patience Thomson,Betty Uber,4-6 6-1 RET,,,,,,,,,,,,,,
4-May-1936,Sutton,3,Clay,QF,,,0,,,Florence Ford,Betty Uber,6-3 6-4,,,,,,,,,,,,,,
4-May-1936,Sutton,3,Clay,R16,,,1,,,Betty Uber,Pam Morrison,6-3 5-7 6-3,,,,,,,,,,,,,,
4-May-1936,Sutton,3,Clay,R32,,,1,,,Betty Uber,P Trehearne,6-3 10-8,,,,,,,,,,,,,,
12-Aug-1935,Shanklin,3,Grass,F,,,1,,,Betty Uber,Mrs J C Bouch,6-4 8-6,,,,,,,,,,,,,,
5-Aug-1935,Sandown,3,,F,,,1,,,Betty Uber,Mrs J C Bouch,6-3 7-5,,,,,,,,,,,,,,
27-May-1935,Dorking,3,,F,,,0,,,Phyllis Mudford,Betty Uber,6-3 6-3,,,,,,,,,,,,,,
22-Apr-1935,Croydon,3,Clay,R16,,,0,,,Nancy Dickin,Betty Uber,6-2 6-4,,,,,,,,,,,,,,
27-Aug-1934,New Malden,3,Clay,F,,,0,,,Margot Lumb,Betty Uber,6-2 6-1,,,,,,,,,,,,,,
13-Aug-1934,Shanklin,3,Grass,F,,,1,,,Betty Uber,Penny Durlac,6-2 6-4,,,,,,,,,,,,,,
2-Jul-1934,Wimbledon Plate,3,Grass,R16,,,0,,,Nelly Landry,Betty Uber,6-0 4-6 6-2,,,,,,,,,,,,,,
2-Jul-1934,Wimbledon Plate,3,Grass,R32,,,1,,,Betty Uber,Joy Mowbray Green,W/O,,,,,,,,,,,,,,
25-Jun-1934,Wimbledon,5,Grass,R128,,,0,,,Edie Rudd,Betty Uber,4-6 6-1 7-5,,,,,,,,,,,,,,
28-May-1934,Dorking,3,Grass,SF,,,0,,,Phyllis Mudford,Betty Uber,6-3 6-2,,,,,,,,,,,,,,
28-May-1934,Dorking,3,Grass,QF,,,1,,,Betty Uber,Penny Durlac,6-1 7-5,,,,,,,,,,,,,,
21-May-1934,Surbiton,3,Grass,R32,,,0,,,Jeanette Morfey,Betty Uber,6-1 3-6 6-3,,,,,,,,,,,,,,
21-May-1934,Surbiton,3,Grass,R64,,,1,,,Betty Uber,L E Porteous,6-0 6-0,,,,,,,,,,,,,,
14-Aug-1933,Shanklin,3,Grass,F,,,0,,,Susan Noel,Betty Uber,6-1 6-0,,,,,,,,,,,,,,
