Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
31-Aug-2015,El Kantaoui $10K,3,Hard,R16,,287,0,,1,Manon Arcangioli,Mariona Del Peral Francin,6-0 6-0,,,,,,,,,,,,,,
31-Aug-2015,El Kantaoui $10K,3,Hard,R32,,,1,,,Mariona Del Peral Francin,Ambre Boccard,6-0 4-0 RET,,,,,,,,,,,,,,
24-Aug-2015,El Kantaoui $10K,3,Hard,QF,,544,0,,3,Fatma Al Nabhani,Mariona Del Peral Francin,6-0 6-1,,,,,,,,,,,,,,
24-Aug-2015,El Kantaoui $10K,3,Hard,R16,,692,1,,5,Mariona Del Peral Francin,Sofia Luini,6-4 6-4,,,,,,,,,,,,,,
24-Aug-2015,El Kantaoui $10K,3,Hard,R32,,,1,,Q,Mariona Del Peral Francin,Emna Fahmia,6-0 6-0,,,,,,,,,,,,,,
17-Aug-2015,El Kantaoui $10K,3,Hard,R32,,729,0,,6,Yana Sizikova,Mariona Del Peral Francin,6-2 6-2,,,,,,,,,,,,,,
6-Apr-2015,Santa Margherita di Pula $10K,3,Clay,R32,,603,0,LL,8,Stefania Rubini,Mariona Del Peral Francin,6-2 6-2,,,,,,,,,,,,,,
10-Nov-2014,Casablanca 10K,3,Clay,R32,,1242,0,LL,,Lisa Bastianello,Mariona Del Peral Francin,6-0 6-0,,,,,,,,,,,,,,
8-Sep-2014,Lleida 10K,3,Clay,R16,,564,0,WC,7,Alice Savoretti,Mariona Del Peral Francin,6-0 6-2,,,,,,,,,,,,,,
8-Sep-2014,Lleida 10K,3,Clay,R32,,,1,WC,Q,Mariona Del Peral Francin,Lidia Moreno Arias,6-2 4-6 7-6(6),,,,,,,,,,,,,,
22-Apr-2013,Les Franqueses Del Valles 10K,3,Hard,R32,,1143,0,Q,,Cornelia Lister,Mariona Del Peral Francin,6-1 6-2,,,,,,,,,,,,,,
21-Jun-2010,Getxo 25K,3,Clay,R16,,297,0,Q,8,Bianca Botto,Mariona Del Peral Francin,6-0 6-0,,,,,,,,,,,,,,
21-Jun-2010,Getxo 25K,3,Clay,R32,,,1,Q,Q,Mariona Del Peral Francin,Eva Rodriguez De Las Heras,6-4 6-1,,,,,,,,,,,,,,
26-May-2008,Tortosa 10K,3,Clay,R32,,,0,WC,LL,Maria Teresa Torro Flor,Mariona Del Peral Francin,6-0 6-2,,,,,,,,,,,,,,
