Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
29-Mar-1957,Brooklyn,3,Carpet,R16,,,0,,,Dorothy Knode,Jean Eckhardt,6-1 6-0,,,,,,,,,,,,,,
12-Mar-1956,Chestnut Hill,3,Carpet,R16,,,0,,,Mary Richards,Jean Eckhardt,1-6 6-4 6-0,,,,,,,,,,,,,,
12-Mar-1956,Chestnut Hill,3,Carpet,R32,,,1,,,Jean Eckhardt,Edythe Mcgoldrick,6-3 1-6 8-6,,,,,,,,,,,,,,
13-Feb-1956,Brooklyn,3,Carpet,SF,,,0,,,Dorothy Knode,Jean Eckhardt,6-0 6-0,,,,,,,,,,,,,,
13-Feb-1956,Brooklyn,3,Carpet,QF,,,1,,,Jean Eckhardt,Wendy Stone,6-1 6-0,,,,,,,,,,,,,,
14-Mar-1955,Brookline,3,Carpet,R16,,,0,,,Sylvia Gray,Jean Eckhardt,3-6 6-1 6-3,,,,,,,,,,,,,,
14-Mar-1955,Brookline,3,Carpet,R32,,,1,,,Jean Eckhardt,Dottie Hills,6-2 6-3,,,,,,,,,,,,,,
24-Jan-1955,Brooklyn,3,Carpet,QF,,,0,,,Norma Harris,Jean Eckhardt,6-3 6-2,,,,,,,,,,,,,,
26-Jul-1948,Vancouver,3,,R32,,,0,,,Arvilla Mcguire,Jean Eckhardt,6-0 6-1,,,,,,,,,,,,,,
22-Jul-1940,Vancouver,3,Grass,R32,,,0,,,Helen Gurley,Jean Eckhardt,6-2 6-1,,,,,,,,,,,,,,
24-Jul-1939,Vancouver,3,Grass,R32,,,0,,,Mary Lou Gates,Jean Eckhardt,6-4 6-3,,,,,,,,,,,,,,
25-Jul-1938,Vancouver,3,Grass,R16,,,0,,,Eleanor Young,Jean Eckhardt,6-2 6-3,,,,,,,,,,,,,,
25-Jul-1938,Vancouver,3,Grass,R32,,,1,,,Jean Eckhardt,Mrs G Smart,6-3 6-3,,,,,,,,,,,,,,
26-Jul-1937,Vancouver,3,Grass,R32,,,0,,,B Miller,Jean Eckhardt,6-3 6-4,,,,,,,,,,,,,,
