Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
29-Oct-1984,ITF Tanglewood,3,Grass,QF,,,0,,,Dianne Fromholtz,Hana Strachonova,6-4 6-2,,,,,,,,,,,,,,
29-Oct-1984,ITF Tanglewood,3,Grass,R16,,,1,,,Hana Strachonova,Michelle Parun,6-3 6-2,,,,,,,,,,,,,,
22-Oct-1984,ITF Sydney,3,Hard,QF,,,0,,,Dianne Fromholtz,Hana Strachonova,6-1 6-2,,,,,,,,,,,,,,
22-Oct-1984,ITF Sydney,3,Hard,R16,,,1,,,Hana Strachonova,Helena Dahlstrom,6-2 6-2,,,,,,,,,,,,,,
22-Oct-1984,ITF Sydney,3,Hard,R32,,,1,,7,Hana Strachonova,Amanda Tobin,4-0 RET,,,,,,,,,,,,,,
15-Oct-1984,ITF Newcastle,3,Grass,QF,,,0,,,Annika Karlsson,Hana Strachonova,6-1 6-1,,,,,,,,,,,,,,
15-Oct-1984,ITF Newcastle,3,Grass,R16,,,1,,,Hana Strachonova,Yvonne Stanton,6-3 6-4,,,,,,,,,,,,,,
15-Oct-1984,ITF Newcastle,3,Grass,R32,,,1,,,Hana Strachonova,Miranda Yates,6-4 6-0,,,,,,,,,,,,,,
28-Aug-1984,US Open,5,Hard,Q1,,,0,,11,Barbi Bramblett,Hana Strachonova,7-6(3) 6-3,,,,,,,,,,,,,,
25-Jun-1984,Wimbledon,5,Grass,Q1,,,0,,,Svetlana Cherneva,Hana Strachonova,4-6 7-6,,,,,,,,,,,,,,
28-May-1984,Roland Garros,5,Clay,Q1,,,0,8,,Nathalie Ballet,Hana Strachonova,6-3 6-3,,,,,,,,,,,,,,
7-May-1984,Lugano,3,Clay,Q1,,116,0,,6,Federica Bonsignori,Hana Strachonova,6-3 6-3,,,,,,,,,,,,,,
29-Nov-1983,Australian Open,5,Grass,Q1,,,0,,1,Amanda Brown,Hana Strachonova,6-1 7-6,,,,,,,,,,,,,,
21-Nov-1983,Sydney,3,Grass,Q1,,,0,,,Robin White,Hana Strachonova,6-1 6-4,,,,,,,,,,,,,,
14-Nov-1983,Brisbane,3,Grass,R64,,,0,LL,12,Helena Sukova,Hana Strachonova,6-1 2-6 6-2,,,,,,,,,,,,,,
14-Nov-1983,Brisbane,3,Grass,Q2,,,0,,1,Gigi Fernandez,Hana Strachonova,6-4 6-3,,,,,,,,,,,,,,
14-Nov-1983,Brisbane,3,Grass,Q1,,,1,,,Hana Strachonova,Nerida Gregory,3-6 6-3 7-6,,,,,,,,,,,,,,
17-Oct-1983,Tokyo Japan Open,3,,R16,,,0,,,Tina Mochizuki,Hana Strachonova,7-5 6-2,,,,,,,,,,,,,,
17-Oct-1983,Tokyo Japan Open,3,,R32,,,1,,5,Hana Strachonova,Susan Mascarin,6-2 0-6 6-4,,,,,,,,,,,,,,
10-Oct-1983,Tokyo Borden,3,Hard,R32,,,0,,1,Lisa Bonder Kreiss,Hana Strachonova,6-3 6-1,,,,,,,,,,,,,,
12-Sep-1983,ITF Dachau,3,Clay,QF,,,0,,,Anne Marie Ruegg,Hana Strachonova,6-0 6-1,,,,,,,,,,,,,,
12-Sep-1983,ITF Dachau,3,Clay,R16,,,1,,2,Hana Strachonova,Berit Bjork,6-1 6-3,,,,,,,,,,,,,,
5-Sep-1983,ITF Bad Hersfeld,3,Clay,R32,,,0,,1,Tine Scheuer Larsen,Hana Strachonova,6-3 6-1,,,,,,,,,,,,,,
22-Aug-1983,ITF Warne Eickel,3,Clay,R32,,,0,,,Karen Schultz,Hana Strachonova,6-4 1-0 RET,,,,,,,,,,,,,,
15-Aug-1983,ITF Neumunster,3,Clay,QF,,,0,,,Berit Bjork,Hana Strachonova,6-4 RET,,,,,,,,,,,,,,
15-Aug-1983,ITF Neumunster,3,Clay,R16,,,1,,,Hana Strachonova,Maria Lindstrom,6-2 6-4,,,,,,,,,,,,,,
15-Aug-1983,ITF Neumunster,3,Clay,R32,,,1,,,Hana Strachonova,Maria Romanov,6-1 6-4,,,,,,,,,,,,,,
11-Jul-1983,ITF Freiburg,3,Clay,R32,,,0,,6,Patricia Medrado,Hana Strachonova,6-1 7-5,,,,,,,,,,,,,,
3-Jul-1983,Hittfield,3,Clay,Q1,,,0,,,Petra Huber,Hana Strachonova,6-1 6-3,,,,,,,,,,,,,,
23-May-1983,Roland Garros,5,Clay,R64,,,0,,,Kathy Horvath,Hana Strachonova,6-3 6-1,,,,,,,,,,,,,,
23-May-1983,Roland Garros,5,Clay,R128,,,1,,Q,Hana Strachonova,Kate Brasher,7-6 1-6 6-1,,,,,,,,,,,,,,
