Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
6-May-2024,W15 Antalya,3,Clay,R16,754,1171,0,8,,Sandugash Kenzhibayeva,Aruzhan Sagandikova,7-5 6-3,,,,,,,,,,,,,,
6-May-2024,W15 Antalya,3,Clay,R32,754,837,1,8,,Aruzhan Sagandikova,Samira De Stefano,7-5 6-2,,,,,,,,,,,,,,
29-Apr-2024,W50 Lopota,3,Hard,R16,809,461,0,WC,7,Kira Pavlova,Aruzhan Sagandikova,6-2 6-3,,,,,,,,,,,,,,
29-Apr-2024,W50 Lopota,3,Hard,R32,809,,1,WC,WC,Aruzhan Sagandikova,Anamaria Kurtsikashvili,6-0 6-4,,,,,,,,,,,,,,
22-Apr-2024,W50 Lopota,3,Hard,R32,809,542,0,WC,,Evialina Laskevich,Aruzhan Sagandikova,6-4 6-1,,,,,,,,,,,,,,
11-Mar-2024,W15 Karaganda,3,Hard,R32,806,1107,0,5,,Alexandra Iordache,Aruzhan Sagandikova,6-3 6-3,,,,,,,,,,,,,,
4-Mar-2024,W15 Karaganda,3,Hard,R16,806,,0,6,,Anastasiia Poplavska,Aruzhan Sagandikova,6-3 7-6(3),,,,,,,,,,,,,,
4-Mar-2024,W15 Karaganda,3,Hard,R32,806,1128,1,6,,Aruzhan Sagandikova,Polina Bakhmutkina,6-1 6-2,,,,,,,,,,,,,,
15-Jan-2024,W35 Monastir,3,Hard,R32,792,1001,0,7,,Marie Vogt,Aruzhan Sagandikova,6-2 2-0 RET,,,,,,,,,,,,,,
18-Dec-2023,W15 Monastir,3,Hard,R32,797,822,0,,,Tilwith Di Girolami,Aruzhan Sagandikova,3-6 6-0 6-3,,,,,,,,,,,,,,
11-Dec-2023,W25 Monastir,3,Hard,R16,792,548,1,13,5,Aruzhan Sagandikova,Stephanie Judith Visscher,6-3 6-2,,,,,,,,,,,,,,
11-Dec-2023,W25 Monastir,3,Hard,R32,792,762,0,Q,Q,Milana Zhabrailova,Aruzhan Sagandikova,7-5 6-1,,,,,,,,,,,,,,
11-Dec-2023,W25 Monastir,3,Hard,R32,792,1363,1,13,,Aruzhan Sagandikova,Sofia Avataneo,6-4 6-4,,,,,,,,,,,,,,
4-Dec-2023,W25 Monastir,3,Hard,R32,794,754,0,WC,JE,Mingge Xu,Aruzhan Sagandikova,6-3 6-0,,,,,,,,,,,,,,
27-Nov-2023,W15 Monastir,3,Hard,R16,792,347,0,,1,Andreea Prisacariu,Aruzhan Sagandikova,6-2 4-6 6-0,,,,,,,,,,,,,,
27-Nov-2023,W15 Monastir,3,Hard,R32,792,929,1,,Q,Aruzhan Sagandikova,Camilla Zanolini,6-4 6-2,,,,,,,,,,,,,,
30-Oct-2023,W25 Monastir,3,Hard,R16,748,1050,0,7,15,Anastasia Piangerelli,Aruzhan Sagandikova,7-6(6) 6-0,,,,,,,,,,,,,,
30-Oct-2023,W25 Monastir,3,Hard,R32,748,,1,7,,Aruzhan Sagandikova,Naomi Jackson,6-1 RET,,,,,,,,,,,,,,
23-Oct-2023,W25 Sharm ElSheikh,3,Hard,R32,748,518,0,,7,Zhibek Kulambayeva,Aruzhan Sagandikova,6-2 7-5,,,,,,,,,,,,,,
11-Sep-2023,W15 Monastir,3,Hard,F,829,1253,1,3,,Aruzhan Sagandikova,Vaishnavi Adkar,7-6(6) 6-0,,,,,,,,,,,,,,
11-Sep-2023,W15 Monastir,3,Hard,SF,829,880,1,3,6,Aruzhan Sagandikova,Andre Lukosiute,1-6 6-3 6-1,,,,,,,,,,,,,,
11-Sep-2023,W15 Monastir,3,Hard,QF,829,1319,1,3,,Aruzhan Sagandikova,Laura Cilekova,6-3 6-3,,,,,,,,,,,,,,
11-Sep-2023,W15 Monastir,3,Hard,R16,829,1094,1,3,,Aruzhan Sagandikova,Elena Jamshidi,6-0 6-3,,,,,,,,,,,,,,
11-Sep-2023,W15 Monastir,3,Hard,R32,829,974,1,3,,Aruzhan Sagandikova,Smriti Bhasin,6-2 6-3,,,,,,,,,,,,,,
4-Sep-2023,W15 Monastir,3,Hard,R16,835,1386,0,5,Q,Margaux Komano,Aruzhan Sagandikova,6-4 1-6 6-4,,,,,,,,,,,,,,
4-Sep-2023,W15 Monastir,3,Hard,R32,835,,1,5,Q,Aruzhan Sagandikova,Aaddi Gupta,6-3 6-1,,,,,,,,,,,,,,
14-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,SF,958,,0,4,JR,Kristiana Sidorova,Aruzhan Sagandikova,6-3 5-7 6-2,,,,,,,,,,,,,,
14-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,QF,958,,1,4,JR,Aruzhan Sagandikova,Anna Sedysheva,4-6 7-6(4) 6-4,,,,,,,,,,,,,,
14-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,R16,958,1384,1,4,,Aruzhan Sagandikova,Sonja Zhiyenbayeva,6-3 6-3,,,,,,,,,,,,,,
14-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,R32,958,,1,4,Q,Aruzhan Sagandikova,Wenfei Yu,6-2 6-3,,,,,,,,,,,,,,
7-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,F,1053,632,0,4,2,Ayumi Koshiishi,Aruzhan Sagandikova,6-2 6-2,,,,,,,,,,,,,,
7-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,SF,1053,545,1,4,1,Aruzhan Sagandikova,Gozal Ainitdinova,6-4 7-5,,,,,,,,,,,,,,
7-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,QF,1053,1150,1,4,7,Aruzhan Sagandikova,Valery Gynina,4-6 6-3 6-4,,,,,,,,,,,,,,
7-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,R16,1053,,1,4,Q,Aruzhan Sagandikova,Daria Zelinskaya,6-3 6-4,,,,,,,,,,,,,,
7-Aug-2023,W15 Ust-Kamenogorsk,3,Hard,R32,1053,,1,4,Q,Aruzhan Sagandikova,Sandugash Kenzhibayeva,6-2 6-4,,,,,,,,,,,,,,
31-Jul-2023,W25 Astana,3,Hard,R16,1053,505,0,,7,Erika Sema,Aruzhan Sagandikova,6-1 6-1,,,,,,,,,,,,,,
31-Jul-2023,W25 Astana,3,Hard,R32,1053,1200,1,,Q,Aruzhan Sagandikova,Aglaya Fedorova,6-3 7-5,,,,,,,,,,,,,,
12-Jun-2023,W15 Nakhon Si Thammarat,3,Hard,QF,1159,684,0,,3,Nicole Khirin,Aruzhan Sagandikova,6-1 6-2,,,,,,,,,,,,,,
12-Jun-2023,W15 Nakhon Si Thammarat,3,Hard,R16,1159,,1,,,Aruzhan Sagandikova,Anna Sedysheva,6-1 6-3,,,,,,,,,,,,,,
12-Jun-2023,W15 Nakhon Si Thammarat,3,Hard,R32,1159,,1,,WC,Aruzhan Sagandikova,Pimmada Thongkum,2-6 6-3 6-3,,,,,,,,,,,,,,
5-Jun-2023,W15 Nakhon Si Thammarat,3,Hard,SF,1162,726,0,,8,Dasha Ivanova,Aruzhan Sagandikova,6-0 6-2,,,,,,,,,,,,,,
5-Jun-2023,W15 Nakhon Si Thammarat,3,Hard,QF,1162,,1,,WC,Aruzhan Sagandikova,Salakthip Ounmuang,1-6 6-2 7-5,,,,,,,,,,,,,,
5-Jun-2023,W15 Nakhon Si Thammarat,3,Hard,R16,1162,,1,,WC,Aruzhan Sagandikova,Kamonwan Yodpetch,0-6 6-4 6-4,,,,,,,,,,,,,,
5-Jun-2023,W15 Nakhon Si Thammarat,3,Hard,R32,1162,1075,1,,,Aruzhan Sagandikova,Man Ying Maggie Ng,6-4 6-2,,,,,,,,,,,,,,
3-Apr-2023,W15 Antalya,3,Clay,Q3,1135,969,0,11,3,Katharina Hering,Aruzhan Sagandikova,6-1 7-6(7),,,,,,,,,,,,,,
3-Apr-2023,W15 Antalya,3,Clay,Q2,1135,,1,11,,Aruzhan Sagandikova,Stefana Lazar,6-2 6-0,,,,,,,,,,,,,,
3-Apr-2023,W15 Antalya,3,Clay,Q1,1135,,1,11,,Aruzhan Sagandikova,Ivana Gresova,7-5 7-5,,,,,,,,,,,,,,
27-Mar-2023,W15 Antalya,3,Clay,R16,1138,622,0,,,Denisa Hindova,Aruzhan Sagandikova,6-2 6-2,,,,,,,,,,,,,,
27-Mar-2023,W15 Antalya,3,Clay,R32,1138,837,1,,,Aruzhan Sagandikova,Alina Granwehr,2-6 6-3 6-1,,,,,,,,,,,,,,
6-Mar-2023,W60 Astana,3,Hard,R32,1161,137,0,WC,2,Su Jeong Jang,Aruzhan Sagandikova,6-1 6-2,,,,,,,,,,,,,,
27-Feb-2023,W40 Astana,3,Hard,R32,1183,167,0,WC,5,Polina Kudermetova,Aruzhan Sagandikova,6-4 6-1,,,,,,,,,,,,,,
13-Feb-2023,W15 Sharm ElSheikh,3,Hard,R16,1181,615,0,,6,Dayeon Back,Aruzhan Sagandikova,6-3 5-7 6-1,,,,,,,,,,,,,,
13-Feb-2023,W15 Sharm ElSheikh,3,Hard,R32,1181,,1,,WC,Aruzhan Sagandikova,Martina Smolenova,6-2 6-4,,,,,,,,,,,,,,
6-Feb-2023,W15 Sharm ElSheikh,3,Hard,Q3,1181,,0,16,,Sara Milanese,Aruzhan Sagandikova,1-6 6-1 10-7,,,,,,,,,,,,,,
6-Feb-2023,W15 Sharm ElSheikh,3,Hard,Q2,1181,,1,16,,Aruzhan Sagandikova,Zuzanna Kubacha,6-3 6-3,,,,,,,,,,,,,,
5-Dec-2022,W15 Sharm ElSheikh,3,Hard,R32,1203,,0,,Q,Zhanel Rustemova,Aruzhan Sagandikova,6-3 6-2,,,,,,,,,,,,,,
28-Nov-2022,W15 Sharm ElSheikh,3,Hard,R32,1201,714,0,,5,Emily Welker,Aruzhan Sagandikova,3-6 6-3 2-1 DEF,,,,,,,,,,,,,,
7-Nov-2022,W15 Antalya,3,Clay,QF,1359,484,0,,2,Ilay Yoruk,Aruzhan Sagandikova,6-2 2-6 6-2,,,,,,,,,,,,,,
7-Nov-2022,W15 Antalya,3,Clay,R16,1359,1035,1,,Q,Aruzhan Sagandikova,Maria Sara Popa,6-3 7-5,,,,,,,,,,,,,,
7-Nov-2022,W15 Antalya,3,Clay,R32,1359,,1,,Q,Aruzhan Sagandikova,Zhanel Rustemova,4-6 6-4 6-3,,,,,,,,,,,,,,
31-Oct-2022,W15 Antalya,3,Clay,QF,1378,,0,Q,WC,Natalija Senic,Aruzhan Sagandikova,3-6 6-1 7-5,,,,,,,,,,,,,,
31-Oct-2022,W15 Antalya,3,Clay,R16,1378,,1,Q,Q,Aruzhan Sagandikova,Julia Lovqvist,6-3 6-1,,,,,,,,,,,,,,
31-Oct-2022,W15 Antalya,3,Clay,R32,1378,1005,1,Q,,Aruzhan Sagandikova,Katerina Tsygourova,5-7 7-5 6-4,,,,,,,,,,,,,,
31-Oct-2022,W15 Antalya,3,Clay,Q3,1378,,1,6,,Aruzhan Sagandikova,Nora Svensson,6-2 7-6(3),,,,,,,,,,,,,,
