Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
11-Aug-1952,Montrose,3,,F,,,0,,,Anita Lizana,Doreen Wedderburn,6-4 4-6 6-3,,,,,,,,,,,,,,
11-Aug-1952,St. Andrews Hard,3,Clay,F,,,0,,,Anita Lizana,Doreen Wedderburn,6-3 6-3,,,,,,,,,,,,,,
11-Aug-1952,St. Andrews Hard,3,Clay,SF,,,1,,,Doreen Wedderburn,Shirley Mackay,6-1 6-4,,,,,,,,,,,,,,
11-Aug-1952,St. Andrews Hard,3,Clay,QF,,,1,,,Doreen Wedderburn,E A Walker,6-1 6-2,,,,,,,,,,,,,,
28-Jul-1952,Newcastle,3,,QF,,,0,,,Georgie Woodgate,Doreen Wedderburn,6-4 6-3,,,,,,,,,,,,,,
14-Jul-1952,Newport Wales,3,Grass,F,,,0,,,Beryl Penrose,Doreen Wedderburn,6-2 4-6 6-4,,,,,,,,,,,,,,
14-Jul-1952,Newport Wales,3,Grass,SF,,,1,,,Doreen Wedderburn,Ross Bulleid,6-2 4-6 6-4,,,,,,,,,,,,,,
14-Jul-1952,Newport Wales,3,Grass,QF,,,1,,,Doreen Wedderburn,Doreen Spiers,6-0 6-2,,,,,,,,,,,,,,
7-Jul-1952,Matlock,3,,F,,,1,,,Doreen Wedderburn,Shirley Bloomer,7-5 6-1,,,,,,,,,,,,,,
23-Jun-1952,Wimbledon,5,Grass,R128,,,0,,Q,Beatrice Abbas,Doreen Wedderburn,6-3 6-4,,,,,,,,,,,,,,
16-Jun-1952,Blackpool,3,,F,,,1,,,Doreen Wedderburn,Helena Straubeova,6-4 3-6 6-2,,,,,,,,,,,,,,
9-Jun-1952,Beckenham,3,Grass,R16,,,0,,,Peggy Dawson Scott,Doreen Wedderburn,6-3 6-4,,,,,,,,,,,,,,
9-Jun-1952,Beckenham,3,Grass,R32,,,1,,,Doreen Wedderburn,Mrs T Wantoch,6-4 6-2,,,,,,,,,,,,,,
11-May-1952,Guildford,3,Clay,QF,,,0,,,Lorna Cornell,Doreen Wedderburn,6-4 3-6 8-6,,,,,,,,,,,,,,
11-May-1952,Guildford,3,Clay,R16,,,1,,,Doreen Wedderburn,J Tarr,6-3 6-0,,,,,,,,,,,,,,
5-May-1952,Ferring-on-Sea,3,Clay,F,,,1,,,Doreen Wedderburn,Jean Trower,6-4 6-3,,,,,,,,,,,,,,
28-Apr-1952,Bournemouth 1,3,Clay,R32,,,0,,,Jean Walker Smith,Doreen Wedderburn,6-2 6-2,,,,,,,,,,,,,,
28-Apr-1952,Bournemouth 1,3,Clay,R64,,,1,,,Doreen Wedderburn,Sheila Macintosh,6-4 6-1,,,,,,,,,,,,,,
21-Apr-1952,Chingford,3,Clay,QF,,,0,,,Betty Wilford,Doreen Wedderburn,6-3 6-3,,,,,,,,,,,,,,
21-Apr-1952,Chingford,3,Clay,R16,,,1,,,Doreen Wedderburn,J Hurdle,6-0 6-0,,,,,,,,,,,,,,
12-Apr-1952,Birmingham Tally Ho,3,Clay,QF,,,0,,,Jean Walker Smith,Doreen Wedderburn,6-2 3-0 RET,,,,,,,,,,,,,,
12-Apr-1952,Birmingham Tally Ho,3,Clay,R16,,,1,,,Doreen Wedderburn,Margaret Osborne,6-4 8-6,,,,,,,,,,,,,,
12-Apr-1952,Birmingham Tally Ho,3,Clay,R32,,,1,,,Doreen Wedderburn,Pat Hird,6-4 6-3,,,,,,,,,,,,,,
7-Apr-1952,Roehampton,3,Clay,R16,,,0,,,Betty Wilford,Doreen Wedderburn,6-3 3-6 6-4,,,,,,,,,,,,,,
7-Apr-1952,Roehampton,3,Clay,R32,,,1,,,Doreen Wedderburn,J Covell,6-3 11-9,,,,,,,,,,,,,,
7-Apr-1952,Roehampton,3,Clay,R64,,,1,,,Doreen Wedderburn,S H Hewett,6-2 6-4,,,,,,,,,,,,,,
31-Mar-1952,Croydon,3,Clay,R32,,,0,,,Gladys Lines,Doreen Wedderburn,6-2 6-1,,,,,,,,,,,,,,
18-Sep-1950,Henley,3,Clay,F,,,1,,,Doreen Wedderburn,Jean Trower,7-5 7-5,,,,,,,,,,,,,,
11-Sep-1950,Eastbourne,3,Grass,R32,,,0,,,Joey Physick,Doreen Wedderburn,6-4 6-2,,,,,,,,,,,,,,
28-Aug-1950,Folkestone,3,Grass,F,,,1,,,Doreen Wedderburn,Gladys Lines,2-6 10-8 7-5,,,,,,,,,,,,,,
28-Aug-1950,Folkestone,3,Grass,SF,,,1,,,Doreen Wedderburn,Denise Collier,6-2 6-4,,,,,,,,,,,,,,
28-Aug-1950,Folkestone,3,Grass,QF,,,1,,,Doreen Wedderburn,B Ball,6-1 6-2,,,,,,,,,,,,,,
14-Aug-1950,Buxton,3,,F,,,1,,,Doreen Wedderburn,Gladys Lines,6-0 6-8 6-4,,,,,,,,,,,,,,
7-Apr-1949,Johannesburg,3,Clay,R16,,,0,,,Thelma Long,Doreen Wedderburn,6-1 6-1,,,,,,,,,,,,,,
7-Apr-1949,Johannesburg,3,Clay,R32,,,1,,,Doreen Wedderburn,S Worthington,6-3 6-2,,,,,,,,,,,,,,
18-Mar-1948,Johannesburg,3,Clay,R16,,,0,,,Sheila Piercey Summers,Doreen Wedderburn,UNK,,,,,,,,,,,,,,
