Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
10-Jul-1961,Purchase,3,Clay,QF,,,0,,,Sally Wilson,Betty Coumbe,6-4 6-1,,,,,,,,,,,,,,
19-Jun-1961,Mamaroneck,3,Clay,QF,,,0,,,Barbara Menoff,Betty Coumbe,6-4 6-2,,,,,,,,,,,,,,
27-Mar-1961,Miami Beach,3,Clay,R32,,,0,,,Zsuzsa Kormoczy,Betty Coumbe,6-0 6-1,,,,,,,,,,,,,,
18-Jul-1960,Orange,3,Clay,QF,,,0,4,,Charlotte Lee,Betty Coumbe,6-4 6-2,,,,,,,,,,,,,,
18-Jul-1960,Orange,3,Clay,R16,,,1,4,,Betty Coumbe,Helen La Brecque,6-4 6-1,,,,,,,,,,,,,,
18-Jul-1960,Orange,3,Clay,R32,,,1,4,,Betty Coumbe,Maryann Reeves,6-1 6-3,,,,,,,,,,,,,,
11-Jul-1960,Ardsley,3,Clay,QF,,,0,2,,Sue Behlmar,Betty Coumbe,6-0 6-2,,,,,,,,,,,,,,
11-Jul-1960,Ardsley,3,Clay,R16,,,1,2,,Betty Coumbe,Helen La Brecque,6-1 6-1,,,,,,,,,,,,,,
11-Jul-1960,Ardsley,3,Clay,R64,,,1,2,,Betty Coumbe,Betty Brown,6-1 6-2,,,,,,,,,,,,,,
3-Jul-1960,Bronx,3,Clay,SF,,,0,,,Bonnie Mencher,Betty Coumbe,6-1 6-0,,,,,,,,,,,,,,
3-Jul-1960,Bronx,3,Clay,QF,,,1,,,Betty Coumbe,Eileen Rahlens,6-4 5-7 6-4,,,,,,,,,,,,,,
19-Jun-1960,Mamaroneck,3,Clay,R16,,,0,,,Bonnie Mencher,Betty Coumbe,6-4 6-1,,,,,,,,,,,,,,
19-Jun-1960,Mamaroneck,3,Clay,R32,,,1,,,Betty Coumbe,Sue Weinberg,6-0 6-2,,,,,,,,,,,,,,
19-Jun-1960,Mamaroneck,3,Clay,R64,,,1,,,Betty Coumbe,Joan Liebmann,6-3 6-3,,,,,,,,,,,,,,
6-Sep-1959,US National Championships,3,Grass,R64,,,0,,,Vicky Palmer,Betty Coumbe,6-3 6-1,,,,,,,,,,,,,,
2-Aug-1959,South Orange,3,Grass,R64,,,0,,,Farel Footman,Betty Coumbe,6-1 6-3,,,,,,,,,,,,,,
22-Jun-1959,Mamroneck,3,,F,,,1,,,Betty Coumbe,Doris Delord,6-1 6-2,,,,,,,,,,,,,,
22-Jun-1959,Mamroneck,3,,SF,,,1,,,Betty Coumbe,Sheila Maroshick,6-0 1-6 6-2,,,,,,,,,,,,,,
22-Jun-1959,Mamroneck,3,,QF,,,1,,,Betty Coumbe,Sally Wilson,6-2 6-3,,,,,,,,,,,,,,
22-Jun-1959,Mamroneck,3,,R16,,,1,,,Betty Coumbe,Sue Geller,6-3 6-0,,,,,,,,,,,,,,
14-Jul-1958,Bronx,3,,SF,,,0,,,Pat Stewart,Betty Coumbe,UNK,,,,,,,,,,,,,,
14-Jul-1958,Bronx,3,,QF,,,1,,,Betty Coumbe,Mary Louise Bruneau,0-6 7-5 6-3,,,,,,,,,,,,,,
7-Jul-1958,New Rochelle,3,Clay,R32,,,0,6,,Claudia Henschke,Betty Coumbe,6-3 1-6 6-3,,,,,,,,,,,,,,
7-Jul-1958,New Rochelle,3,Clay,R64,,,1,6,,Betty Coumbe,Harriet Lewis,6-3 6-1,,,,,,,,,,,,,,
23-Jun-1958,Mamaroneck,3,,QF,,,0,,,Carolyn Liguori,Betty Coumbe,6-1 6-1,,,,,,,,,,,,,,
8-Jul-1957,Bayside,3,Clay,R16,,,0,,,Carole Wright,Betty Coumbe,6-4 6-1,,,,,,,,,,,,,,
8-Jul-1957,Bayside,3,Clay,R32,,,1,,,Betty Coumbe,Alynne Lowenthal,6-0 6-3,,,,,,,,,,,,,,
1-Sep-1956,US National Championships,3,Grass,R64,,,0,,6,Shirley Bloomer,Betty Coumbe,6-0 6-1,,,,,,,,,,,,,,
9-Jul-1956,Pelham,3,,R16,,,0,,,Joan Piken,Betty Coumbe,3-6 6-3 6-3,,,,,,,,,,,,,,
25-Jun-1956,Bayside,3,Clay,QF,,,0,,,Carmen Lampe,Betty Coumbe,6-4 6-2,,,,,,,,,,,,,,
2-Sep-1955,US National Championships,3,Grass,R64,,,0,,,Marjory Buck,Betty Coumbe,6-3 7-5,,,,,,,,,,,,,,
1-Aug-1955,South Orange,3,Grass,R64,,,0,,,Karol Fageros,Betty Coumbe,6-2 6-0,,,,,,,,,,,,,,
10-Jul-1955,New York,3,,QF,,,0,,,Ivy Cover Ramsey,Betty Coumbe,4-6 6-4 6-4,,,,,,,,,,,,,,
30-Jun-1955,Lake Placid,3,,F,,,0,,,Louise Brown,Betty Coumbe,6-2 6-4,,,,,,,,,,,,,,
2-Aug-1954,South Orange,3,Grass,R64,,,0,,,Barbara Scofield,Betty Coumbe,6-1 6-3,,,,,,,,,,,,,,
5-Jul-1954,Pelham Manor,3,,SF,,,0,4,1,Althea Gibson,Betty Coumbe,6-3 6-3,,,,,,,,,,,,,,
5-Jul-1954,Pelham Manor,3,,QF,,,1,4,,Betty Coumbe,Grace Valdes,6-0 6-1,,,,,,,,,,,,,,
