Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
18-Aug-1947,Indianapolis,3,,R16,,,0,,,Marian Hart,Ethel Haas,6-3 6-2,,,,,,,,,,,,,,
16-Aug-1937,Pittsburgh,3,,SF,,,0,,,Gertrude Dockstader,Ethel Haas,6-3 6-3,,,,,,,,,,,,,,
16-Aug-1937,Pittsburgh,3,,QF,,,1,,,Ethel Haas,Merceina Weiss,1-6 6-2 6-2,,,,,,,,,,,,,,
16-Aug-1937,Pittsburgh,3,,R16,,,1,,,Ethel Haas,Barbara Plough,6-0 6-2,,,,,,,,,,,,,,
17-Aug-1936,St. Louis Public Parks,3,,QF,,,0,,,Marjorie Lauderbach,Ethel Haas,7-5 6-4,,,,,,,,,,,,,,
10-Aug-1936,Erie,3,,F,,,1,,,Ethel Haas,Dorothy Miller,6-2 6-4,,,,,,,,,,,,,,
10-Aug-1936,Erie,3,,SF,,,1,,,Ethel Haas,Joan Hanley,6-2 6-0,,,,,,,,,,,,,,
13-Aug-1934,Minneapolis,3,Clay,R16,,,0,,,Andree Russell,Ethel Haas,6-4 6-3,,,,,,,,,,,,,,
18-Aug-1930,Washington Natl Parks,3,Clay,QF,,,0,,,Ruth Martinez,Ethel Haas,6-4 6-8 6-0,,,,,,,,,,,,,,
18-Aug-1930,Washington Natl Parks,3,Clay,R16,,,1,,,Ethel Haas,Mary Mustaikis,6-3 6-4,,,,,,,,,,,,,,
