Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
13-Aug-1973,Port Washington Satellite 1,3,,SF,,,0,,,Marilyn Aschner,Janet Thomas,6-4 6-1,,,,,,,,,,,,,,
13-Aug-1973,Port Washington Satellite 1,3,,QF,,,1,,,Janet Thomas,Beverly Buckley,4-6 6-1 6-2,,,,,,,,,,,,,,
9-Jul-1973,Birmingham,3,,R16,,,0,,,Sally Greer,Janet Thomas,6-3 6-2,,,,,,,,,,,,,,
21-May-1973,Tulsa,3,Clay,QF,,,0,,,Jeanne Evert,Janet Thomas,6-0 6-1,,,,,,,,,,,,,,
22-May-1972,Tulsa,3,Clay,QF,,,0,,,Laurie Fleming,Janet Thomas,6-0 6-0,,,,,,,,,,,,,,
4-Aug-1971,Houston,3,Carpet,Q3,,,0,,,Pam Teeguarden,Janet Thomas,6-0 6-0,,,,,,,,,,,,,,
4-Aug-1971,Houston,3,Carpet,Q2,,,1,,,Janet Thomas,Linda Marks,6-0 6-1,,,,,,,,,,,,,,
28-May-1971,Tulsa,3,Clay,Q1,,,0,,,Karin Benson,Janet Thomas,6-4 6-1,,,,,,,,,,,,,,
25-May-1970,Tulsa,3,Clay,QF,,,0,,,Janet Newberry,Janet Thomas,6-2 6-3,,,,,,,,,,,,,,
3-Aug-1964,Pittsburgh,3,,F,,,0,,,Ruth Haude,Janet Thomas,6-2 6-1,,,,,,,,,,,,,,
