Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
12-Apr-2001,Fed Cup G2 PO: SRI vs FIJ,3,Hard,RR,,,1,,,Archana Reddy,Mahesha Seneviratne,7-5 6-3,,,,,,,,,,,,,,
10-Apr-2001,Fed Cup G2 RRA: FIJ vs SIN,3,Hard,RR,,,0,,,Yik Hui Leow,Archana Reddy,0-6 6-0 6-4,,,,,,,,,,,,,,
9-Apr-2001,Fed Cup G2 RRA: HKG vs FIJ,3,Hard,RR,,,0,,,Po Kuen Lam,Archana Reddy,6-1 6-3,,,,,,,,,,,,,,
28-Apr-2000,Fed Cup G2 RRA: FIJ vs IRQ,3,Hard,RR,,,1,,,Archana Reddy,Salima Esmat Salman,6-2 6-1,,,,,,,,,,,,,,
27-Apr-2000,Fed Cup G2 RRA: FIJ vs UZB,3,Hard,RR,,150,0,,,Iroda Tulyaganova,Archana Reddy,6-0 6-1,,,,,,,,,,,,,,
26-Apr-2000,Fed Cup G2 RRA: FIJ vs POC,3,Hard,RR,,,0,,,Davilyn Godinet,Archana Reddy,6-1 6-1,,,,,,,,,,,,,,
25-Apr-2000,Fed Cup G2 RRA: FIJ vs MAS,3,Hard,RR,,,0,,,Chen Yee Liaw,Archana Reddy,6-3 6-2,,,,,,,,,,,,,,
26-Feb-1999,Fed Cup G2 PO: MAS vs FIJ,3,Hard,RR,,,0,,,Joanna Phang,Archana Reddy,7-6(2) 5-7 6-3,,,,,,,,,,,,,,
25-Feb-1999,Fed Cup G2 RRB: FIJ vs PAK,3,Hard,RR,,,0,,,Mariam Rahim,Archana Reddy,6-2 6-2,,,,,,,,,,,,,,
24-Feb-1999,Fed Cup G2 RRB: FIJ vs TJK,3,Hard,RR,,,0,,,Eugenia Silantieva,Archana Reddy,6-3 6-3,,,,,,,,,,,,,,
22-Feb-1999,Fed Cup G2 RRB: FIJ vs SYR,3,Hard,RR,,,1,,,Archana Reddy,Shaza Tinawi,6-1 4-6 6-4,,,,,,,,,,,,,,
