Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
13-Jul-1931,Frinton-on-Sea,3,Grass,R16,,,0,,,M G Carter,Dulcie Sandys,6-2 6-3,,,,,,,,,,,,,,
13-Jul-1931,Frinton-on-Sea,3,Grass,R32,,,1,,,Dulcie Sandys,K Garnham,7-5 6-1,,,,,,,,,,,,,,
15-Jun-1931,Queen's Club,3,Grass,R64,,,0,,,Marjorie Gladman,Dulcie Sandys,6-2 6-3,,,,,,,,,,,,,,
11-May-1931,West Kensington,3,,R128,,,0,,,Esther Roe,Dulcie Sandys,6-1 6-1,,,,,,,,,,,,,,
22-Nov-1930,London Electric Light,3,Carpet,R16,,,0,,,Joan Ridley,Dulcie Sandys,W/O,,,,,,,,,,,,,,
22-Nov-1930,London Electric Light,3,Carpet,R32,,,1,,,Dulcie Sandys,Joy Myerscough,6-4 6-4,,,,,,,,,,,,,,
13-Oct-1930,Queen's Club Indoors,3,Carpet,R32,,,0,,,Tiny Alston,Dulcie Sandys,6-3 6-2,,,,,,,,,,,,,,
9-Sep-1929,Hythe,3,Grass,R64,,,0,,,Vera Shepherd,Dulcie Sandys,6-1 6-4,,,,,,,,,,,,,,
17-Jun-1929,Queen's Club,3,Grass,R64,,,0,,,Edith Cross,Dulcie Sandys,6-1 6-2,,,,,,,,,,,,,,
15-Apr-1929,Melbury,3,Clay,R32,,,0,,,Cecily Marriott,Dulcie Sandys,6-0 7-5,,,,,,,,,,,,,,
15-Apr-1929,Melbury,3,Clay,R64,,,1,,,Dulcie Sandys,Annie Brunyate,2-6 9-7 6-4,,,,,,,,,,,,,,
10-Sep-1928,Hythe,3,Grass,R32,,,0,,,Joyce Brown,Dulcie Sandys,6-0 6-2,,,,,,,,,,,,,,
26-Nov-1927,London Electric Light,3,Carpet,R16,,,0,,,M J Hutton,Dulcie Sandys,6-2 5-7 6-2,,,,,,,,,,,,,,
1-Aug-1927,Angmering-on-Sea,3,Grass,R16,,,0,,,Evelyn Dearman,Dulcie Sandys,6-2 6-1,,,,,,,,,,,,,,
27-Nov-1926,London Electric Light,3,Carpet,R32,,,0,,,Maud Folingsby,Dulcie Sandys,6-2 6-0,,,,,,,,,,,,,,
12-Jul-1926,Frinton-on-Sea,3,Grass,R16,,,0,,,Doris Craddock,Dulcie Sandys,6-1 6-3,,,,,,,,,,,,,,
12-Jul-1926,Frinton-on-Sea,3,Grass,R32,,,1,,,Dulcie Sandys,R Laramy,6-3 6-2,,,,,,,,,,,,,,
12-Jul-1926,Frinton-on-Sea,3,Grass,R64,,,1,,,Dulcie Sandys,Mrs R Mcgrath,6-0 6-3,,,,,,,,,,,,,,
