Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
24-Nov-1960,Melbourne,3,Grass,R32,,,0,,,Lesley Turner,Genevieve Obrien,6-1 6-1,,,,,,,,,,,,,,
24-Nov-1960,Melbourne,3,Grass,R64,,,1,,,Genevieve Obrien,Diane Gugeri,6-3 6-1,,,,,,,,,,,,,,
20-Jun-1960,Wimbledon,5,Grass,R128,,,0,,,Mary Hawton,Genevieve Obrien,6-0 6-1,,,,,,,,,,,,,,
13-Jun-1960,Queen's Club,3,Grass,R64,,,1,,,Genevieve Obrien,Honor Durose,6-2 6-2,,,,,,,,,,,,,,
30-May-1960,Manchester,3,Grass,R32,,,0,,,Shirley Bloomer,Genevieve Obrien,6-0 6-0,,,,,,,,,,,,,,
17-May-1960,Roland Garros,5,Clay,R64,,,0,,,Aline Nenot,Genevieve Obrien,6-0 6-2,,,,,,,,,,,,,,
2-May-1960,Rome,3,Clay,R64,,,0,,,Francesca Gordigiani,Genevieve Obrien,7-9 6-1 6-2,,,,,,,,,,,,,,
16-Jan-1959,Australian Championships,3,Grass,R32,,,0,,4,Mary Carter Reitano,Genevieve Obrien,7-5 6-0,,,,,,,,,,,,,,
6-Nov-1957,Sydney,3,Grass,R32,,,0,,,Fay Muller,Genevieve Obrien,6-1 6-1,,,,,,,,,,,,,,
24-Oct-1957,Brisbane,3,Grass,R16,,,0,,,Beth Jones,Genevieve Obrien,6-2 6-2,,,,,,,,,,,,,,
15-Mar-1957,Sydney Hard,3,Clay,R32,,,0,,,Mary Carter Reitano,Genevieve Obrien,6-1 6-3,,,,,,,,,,,,,,
6-Dec-1956,Melbourne,3,Grass,R32,,,0,,,Elizabeth Orton,Genevieve Obrien,6-2 6-3,,,,,,,,,,,,,,
9-Apr-1956,Melbourne Hard,3,Clay,R32,,,0,,,Beryl Penrose,Genevieve Obrien,6-2 6-3,,,,,,,,,,,,,,
