Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
25-Jun-1962,Wimbledon,5,Grass,Q3,,,0,,,Jenny Wagstaff,J V Gilkerson,6-0 6-2,,,,,,,,,,,,,,
25-Jun-1962,Wimbledon,5,Grass,Q2,,,1,,,J V Gilkerson,M A Houghton,4-6 6-4 6-4,,,,,,,,,,,,,,
25-Jun-1962,Wimbledon,5,Grass,Q1,,,1,,,J V Gilkerson,Mrs J B Parker,6-3 5-7 7-5,,,,,,,,,,,,,,
14-May-1962,Brighton,3,Grass,R32,,,0,,,Angela Mortimer,J V Gilkerson,6-0 6-0,,,,,,,,,,,,,,
7-May-1962,Guildford,3,Clay,R64,,,0,,,Vera Roberts,J V Gilkerson,7-5 6-1,,,,,,,,,,,,,,
30-Apr-1962,Hurlingham,3,Clay,R64,,,0,,,Judy Davidson,J V Gilkerson,6-3 6-3,,,,,,,,,,,,,,
16-Apr-1962,Sutton,3,Clay,R64,,,0,,,Honor Durose,J V Gilkerson,6-2 6-1,,,,,,,,,,,,,,
9-Apr-1962,Hampstead,3,Clay,R64,,,0,,,Sally Holdsworth,J V Gilkerson,5-7 6-2 6-4,,,,,,,,,,,,,,
2-Apr-1962,Roehampton,3,Clay,R64,,,0,,,Marilyn Greenwood,J V Gilkerson,6-0 6-8 6-0,,,,,,,,,,,,,,
31-Jul-1961,Northumberland,3,Grass,QF,,,0,,,C Webb,J V Gilkerson,6-0 6-2,,,,,,,,,,,,,,
31-Jul-1961,Northumberland,3,Grass,R16,,,1,,,J V Gilkerson,B J Mccallum,9-11 8-6 6-4,,,,,,,,,,,,,,
3-Nov-1958,Torquay,3,Carpet,R32,,,0,,,Pat Cowney,J V Gilkerson,6-1 6-1,,,,,,,,,,,,,,
