Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
29-Jul-1963,Tunbridge Wells,3,Grass,R32,,,1,,,Sue Waters,P D Reed,6-0 6-0,,,,,,,,,,,,,,
5-Sep-1960,Eastbourne,3,Grass,R16,,,0,,,J Macintosh,Sue Waters,6-1 4-2 RET,,,,,,,,,,,,,,
29-Aug-1960,Lee-on-Solent,3,Clay,F,,,0,,,Rita Bentley,Sue Waters,6-1 6-2,,,,,,,,,,,,,,
29-Aug-1960,Lee-on-Solent,3,Clay,SF,,,1,,,Sue Waters,J Matthews,6-1 6-2,,,,,,,,,,,,,,
29-Aug-1960,Lee-on-Solent,3,Clay,QF,,,1,,,Sue Waters,Agnes Rigby,2-6 6-4 6-4,,,,,,,,,,,,,,
25-Jul-1960,Tunbridge Wells,3,Grass,F,,,0,,,Ruia Morrison,Sue Waters,6-3 6-2,,,,,,,,,,,,,,
25-Jul-1960,Tunbridge Wells,3,Grass,SF,,,1,,,Sue Waters,J Macintosh,6-1 2-6 6-2,,,,,,,,,,,,,,
25-Jul-1960,Tunbridge Wells,3,Grass,QF,,,1,,,Sue Waters,Janet Kemp,6-3 2-6 6-4,,,,,,,,,,,,,,
25-Jul-1960,Tunbridge Wells,3,Grass,R16,,,1,,,Sue Waters,Gail Chapman,6-2 6-2,,,,,,,,,,,,,,
27-Jun-1960,Wimbledon Plate,3,Grass,R32,,,0,,,Irina Ryazanova,Sue Waters,6-2 6-4,,,,,,,,,,,,,,
27-Jun-1960,Wimbledon Plate,3,Grass,R64,,,1,,,Sue Waters,Fran Marshall,6-4 6-2,,,,,,,,,,,,,,
20-Jun-1960,Wimbledon,5,Grass,R128,,,0,,,Rita Bentley,Sue Waters,6-2 6-2,,,,,,,,,,,,,,
18-Apr-1960,Sutton,3,Clay,R64,,,0,,,Jenny Wagstaff,Sue Waters,10-8 4-6 10-8,,,,,,,,,,,,,,
4-Apr-1960,Hampstead,3,Clay,R64,,,0,,,Patricia Ward Hales,Sue Waters,4-6 7-5 6-0,,,,,,,,,,,,,,
7-Sep-1959,Eastbourne,3,Grass,QF,,,0,,,Jenny Young,Sue Waters,3-6 6-0 6-3,,,,,,,,,,,,,,
27-Jul-1959,Tunbridge Wells,3,Grass,F,,,1,,,Sue Waters,J Macintosh,6-4 6-0,,,,,,,,,,,,,,
22-Jun-1959,Wimbledon,5,Grass,R64,,,0,,1,Christine Truman,Sue Waters,6-3 7-5,,,,,,,,,,,,,,
13-Apr-1959,Sutton,3,Clay,R16,,,0,,,Deidre Catt,Sue Waters,6-3 10-8,,,,,,,,,,,,,,
13-Apr-1959,Sutton,3,Clay,R32,,,1,,,Sue Waters,Jenny Wagstaff,6-1 5-7 6-4,,,,,,,,,,,,,,
13-Apr-1959,Sutton,3,Clay,R64,,,1,,,Sue Waters,Vivienne Dennis,3-6 7-5 8-6,,,,,,,,,,,,,,
8-Sep-1958,Eastbourne,3,Grass,F,,,0,,,Anne Shilcock,Sue Waters,6-0 6-0,,,,,,,,,,,,,,
8-Sep-1958,Eastbourne,3,Grass,SF,,,1,,,Sue Waters,Margaret Odonnell,11-13 6-2 6-3,,,,,,,,,,,,,,
8-Sep-1958,Eastbourne,3,Grass,QF,,,1,,,Sue Waters,Jenny Trewby,6-2 4-6 6-0,,,,,,,,,,,,,,
11-Aug-1958,Worthing,3,Grass,F,,,1,,,Sue Waters,Margaret Odonnell,6-3 6-1,,,,,,,,,,,,,,
23-Jun-1958,Wimbledon,5,Grass,R128,,,0,,,Christiane Mercelis,Sue Waters,6-2 6-1,,,,,,,,,,,,,,
9-Jun-1958,Beckenham,3,Grass,QF,,,0,,,Jean Forbes,Sue Waters,6-3 7-5,,,,,,,,,,,,,,
9-Jun-1958,Beckenham,3,Grass,R16,,,1,,,Sue Waters,Ida Wrede Holm,6-1 6-4,,,,,,,,,,,,,,
9-Jun-1958,Beckenham,3,Grass,R32,,,1,,,Sue Waters,Caroline Yates Bell,7-5 6-2,,,,,,,,,,,,,,
2-Jun-1958,Barnes,3,Grass,SF,,,0,,,Norma Marsh,Sue Waters,6-4 6-2,,,,,,,,,,,,,,
2-Jun-1958,Barnes,3,Grass,QF,,,1,,,Sue Waters,Pat Wheeler,2-6 6-4 7-5,,,,,,,,,,,,,,
26-May-1958,Surbiton,3,Grass,R16,,,0,,,Anne Shilcock,Sue Waters,6-0 6-4,,,,,,,,,,,,,,
26-May-1958,Surbiton,3,Grass,R32,,,1,,,Sue Waters,Gillian Findlay,3-6 6-1 6-3,,,,,,,,,,,,,,
5-May-1958,Croydon,3,Clay,R64,,,0,,,Pat Wheeler,Sue Waters,6-3 6-0,,,,,,,,,,,,,,
14-Apr-1958,Sutton,3,Clay,R16,,,0,,,Patricia Ward Hales,Sue Waters,6-0 6-1,,,,,,,,,,,,,,
14-Apr-1958,Sutton,3,Clay,R32,,,1,,,Sue Waters,Marjorie Gibson,6-3 6-4,,,,,,,,,,,,,,
14-Apr-1958,Sutton,3,Clay,R64,,,1,,,Sue Waters,Jean Gladstone,6-3 6-2,,,,,,,,,,,,,,
7-Apr-1958,Hampstead,3,Clay,R32,,,0,,,Carol Levy,Sue Waters,2-6 7-5 6-1,,,,,,,,,,,,,,
24-Jun-1957,Wimbledon,5,Grass,R128,,,0,,,Betty Pratt,Sue Waters,6-1 6-0,,,,,,,,,,,,,,
10-Jun-1957,Beckenham,3,Grass,R32,,,0,,,Margaret Hellyer,Sue Waters,6-0 6-2,,,,,,,,,,,,,,
22-Apr-1957,Sutton,3,Clay,R32,,,0,,,Carol Levy,Sue Waters,6-2 6-1,,,,,,,,,,,,,,
22-Apr-1957,Sutton,3,Clay,R64,,,1,,,Sue Waters,H M Dundas,6-1 6-2,,,,,,,,,,,,,,
15-Apr-1957,Hampstead,3,Clay,R16,,,0,,,Pat Hird,Sue Waters,6-0 6-0,,,,,,,,,,,,,,
2-Jul-1956,Wimbledon Plate,3,Grass,QF,,,0,,,Ilse Buding,Sue Waters,2-6 7-5 6-3,,,,,,,,,,,,,,
2-Jul-1956,Wimbledon Plate,3,Grass,R16,,,1,,,Sue Waters,Nell Hopman,6-2 1-6 7-5,,,,,,,,,,,,,,
2-Jul-1956,Wimbledon Plate,3,Grass,R32,,,1,,,Sue Waters,June Fitzpatrick,7-5 6-4,,,,,,,,,,,,,,
25-Jun-1956,Wimbledon,5,Grass,R128,,,0,,7,Dorothy Knode,Sue Waters,8-6 6-2,,,,,,,,,,,,,,
16-Apr-1956,Sutton,3,Clay,QF,,,0,,,Shirley Bloomer,Sue Waters,8-6 6-3,,,,,,,,,,,,,,
16-Apr-1956,Sutton,3,Clay,R16,,,1,,,Sue Waters,B Lygon,6-4 8-6,,,,,,,,,,,,,,
16-Apr-1956,Sutton,3,Clay,R32,,,1,,,Sue Waters,Deidre Catt,6-4 6-1,,,,,,,,,,,,,,
16-Apr-1956,Sutton,3,Clay,R64,,,1,,,Sue Waters,S H Hewett,6-0 10-8,,,,,,,,,,,,,,
