Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
19-Jan-1930,Los Angeles Metro,3,Hard,R32,,,0,,,Nanette Canfin,Mary Taylor,W/O,,,,,,,,,,,,,,
3-Jan-1930,Midwick,3,,R16,,,0,,,Marjorie Gladman,Mary Taylor,6-2 7-5,,,,,,,,,,,,,,
20-Sep-1929,Los Angeles Pac Southwest,3,Hard,R32,,,0,,,Dorothy Shepherd,Mary Taylor,6-0 6-2,,,,,,,,,,,,,,
29-Aug-1929,Alhambra,3,,SF,,,0,,,Gladys Patz,Mary Taylor,6-1 6-0,,,,,,,,,,,,,,
29-Aug-1929,Alhambra,3,,QF,,,1,,,Mary Taylor,Louise Mcfarland,4-6 6-1 6-2,,,,,,,,,,,,,,
29-Aug-1929,Alhambra,3,,R16,,,1,,,Mary Taylor,Doris Doeg,6-2 6-3,,,,,,,,,,,,,,
29-Aug-1929,Alhambra,3,,R32,,,1,,,Mary Taylor,Mrs Wilson,6-4 6-1,,,,,,,,,,,,,,
25-Apr-1929,Ojai,3,Hard,QF,,,0,,,Gladys Patz,Mary Taylor,6-1 6-2,,,,,,,,,,,,,,
25-Apr-1929,Ojai,3,Hard,R32,,,1,,,Mary Taylor,Violet Doeg,8-6 7-9 6-4,,,,,,,,,,,,,,
29-Sep-1928,Los Angeles Pac Southwest,3,Hard,R32,,,0,,,Charlotte Hosmer,Mary Taylor,W/O,,,,,,,,,,,,,,
8-Sep-1928,Berkeley State,3,Hard,QF,,,0,,,Ethel Burkhardt,Mary Taylor,6-1 6-2,,,,,,,,,,,,,,
8-Sep-1928,Berkeley State,3,Hard,R16,,,1,,,Mary Taylor,Carolyn Swartz,4-6 6-4 6-3,,,,,,,,,,,,,,
8-Sep-1928,Berkeley State,3,Hard,R32,,,1,,,Mary Taylor,May Mcdougall,6-0 6-2,,,,,,,,,,,,,,
8-Sep-1928,Berkeley State,3,Hard,R64,,,1,,,Mary Taylor,Leva Franklin,6-0 6-1,,,,,,,,,,,,,,
12-May-1928,Los Angeles SoCal Chps,3,Hard,QF,,,0,,,May Sutton,Mary Taylor,6-0 6-1,,,,,,,,,,,,,,
12-May-1928,Los Angeles SoCal Chps,3,Hard,R16,,,1,,,Mary Taylor,Alice Park,6-4 3-6 9-7,,,,,,,,,,,,,,
3-Oct-1927,Los Angeles Pac Southwest,3,Hard,R16,,,0,,,Kea Bouman,Mary Taylor,UNK,,,,,,,,,,,,,,
3-Oct-1927,Los Angeles Pac Southwest,3,Hard,R32,,,1,,,Mary Taylor,Helen Marlowe,6-4 6-0,,,,,,,,,,,,,,
6-Sep-1926,Philadelphia Middle States,3,Grass,R32,,,0,,,Eleanor Cottman,Mary Taylor,6-2 6-3,,,,,,,,,,,,,,
6-Sep-1926,Philadelphia Natl Girls,3,Grass,R32,,,0,,,Clara Greenspan,Mary Taylor,0-6 6-4 6-1,,,,,,,,,,,,,,
26-Jul-1926,Seattle,3,,SF,,,0,,,Anna Leachman,Mary Taylor,3-6 7-5 6-1,,,,,,,,,,,,,,
26-Jul-1926,Seattle,3,,QF,,,1,,,Mary Taylor,Mary Baker,6-0 6-3,,,,,,,,,,,,,,
19-Jul-1926,Tacoma,3,Hard,SF,,,0,,,Avery Follett,Mary Taylor,6-3 6-1,,,,,,,,,,,,,,
19-Jul-1926,Tacoma,3,Hard,QF,,,1,,,Mary Taylor,Carolyn Swartz,2-6 11-9 6-3,,,,,,,,,,,,,,
18-Jun-1926,Los Angeles Tennis Club,3,,R16,,,0,,,Irene Johns,Mary Taylor,UNK,,,,,,,,,,,,,,
2-May-1926,Los Angeles Griffith Park,3,,F,,,0,,,Gladys Patz,Mary Taylor,8-6 6-2,,,,,,,,,,,,,,
29-Apr-1926,Ojai,3,,F,,,0,,,Marion Williams,Mary Taylor,6-3 6-2,,,,,,,,,,,,,,
29-Apr-1926,Ojai,3,,SF,,,1,,,Mary Taylor,Marjorie Gladman,6-4 8-6,,,,,,,,,,,,,,
29-Apr-1926,Ojai,3,,QF,,,1,,,Mary Taylor,Irene Probashashkey,6-2 6-4,,,,,,,,,,,,,,
29-Apr-1926,Ojai,3,,R16,,,1,,,Mary Taylor,G Harry,6-3 6-1,,,,,,,,,,,,,,
