Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
6-Apr-1981,Norwich,3,,R16,,,0,,,Elizabeth Jones,Fiona Moffitt,6-1 6-2,,,,,,,,,,,,,,
6-Apr-1981,Norwich,3,,R32,,,1,,,Fiona Moffitt,S Sullivan,W/O,,,,,,,,,,,,,,
6-Mar-1981,Bournemouth 1,3,,R32,,,0,,,J Hough,Fiona Moffitt,6-2 6-1,,,,,,,,,,,,,,
6-Mar-1981,Bournemouth 1,3,,R64,,,1,,,Fiona Moffitt,S Griffiths,UNK,,,,,,,,,,,,,,
20-Nov-1979,Brighton,3,Carpet,Q1,,,0,,,Clare Harrison,Fiona Moffitt,6-3 6-0,,,,,,,,,,,,,,
18-Jun-1979,Surbiton,3,Grass,R32,,,0,,,Patti Hogan,Fiona Moffitt,6-3 6-2,,,,,,,,,,,,,,
18-Jun-1979,Eastbourne,3,Grass,Q1,,,0,,,Adriana Villagran Reami,Fiona Moffitt,4-6 6-1 6-4,,,,,,,,,,,,,,
5-Jun-1979,Manchester,3,Grass,R32,,,0,,,Sue Barker,Fiona Moffitt,W/O,,,,,,,,,,,,,,
5-Jun-1979,Manchester,3,Grass,R64,,,1,,,Fiona Moffitt,S Burton,6-2 6-1,,,,,,,,,,,,,,
6-May-1979,Sutton,3,Clay,Q2,,,0,,,Helen Asciak,Fiona Moffitt,6-2 0-6 6-3,,,,,,,,,,,,,,
6-May-1979,Sutton,3,Clay,Q1,,,1,,,Fiona Moffitt,Tina Heath,6-2 6-4,,,,,,,,,,,,,,
6-Nov-1978,Torquay,3,Carpet,F,,,0,,,Corinne Molesworth,Fiona Moffitt,2-6 7-5 6-4,,,,,,,,,,,,,,
6-Nov-1978,Torquay,3,Carpet,SF,,,1,,,Fiona Moffitt,Ann Jones,W/O,,,,,,,,,,,,,,
6-Nov-1978,Torquay,3,Carpet,QF,,,1,,,Fiona Moffitt,Annette Coe,4-6 6-3 7-6,,,,,,,,,,,,,,
16-Oct-1978,Brighton,3,Carpet,Q1,,,0,,,Cathy Drury,Fiona Moffitt,1-6 6-2 6-4,,,,,,,,,,,,,,
31-Jul-1978,Newcastle,3,,R32,,,0,,,Anne Hobbs,Fiona Moffitt,4-6 6-0 6-2,,,,,,,,,,,,,,
29-May-1978,Surbiton,3,Grass,R64,,,0,,,Lesley Charles,Fiona Moffitt,6-2 6-2,,,,,,,,,,,,,,
1-May-1978,Paddington,3,,R64,,,0,,,Corinne Molesworth,Fiona Moffitt,6-3 6-3,,,,,,,,,,,,,,
17-Apr-1978,Hampstead,3,,R32,,,0,,,J Lloyd,Fiona Moffitt,6-2 2-6 10-8,,,,,,,,,,,,,,
17-Apr-1978,Hampstead,3,,R64,,,1,,,Fiona Moffitt,C Charlton,6-1 6-2,,,,,,,,,,,,,,
31-Jan-1978,Bremen,3,Carpet,R32,,,0,,,Petra Van Oyen,Fiona Moffitt,6-3 6-1,,,,,,,,,,,,,,
25-Oct-1976,Torquay,3,Carpet,R16,,,0,,,Sue Mappin,Fiona Moffitt,7-6 6-4,,,,,,,,,,,,,,
25-Oct-1976,Torquay,3,Carpet,R32,,,1,,,Fiona Moffitt,Kate Glancy,6-3 6-3,,,,,,,,,,,,,,
13-Apr-1976,Southport,3,Clay,QF,,,0,,,Carolin Bastin,Fiona Moffitt,6-3 6-2,,,,,,,,,,,,,,
3-Nov-1975,Torquay,3,Carpet,R16,,,0,,,Ann Jones,Fiona Moffitt,6-2 6-1,,,,,,,,,,,,,,
18-Nov-1974,Torquay,3,Carpet,R16,,,0,,,Linda Geeves,Fiona Moffitt,6-2 6-2,,,,,,,,,,,,,,
18-Nov-1974,Torquay,3,Carpet,R32,,,1,,,Fiona Moffitt,Sally Geeves,6-2 7-6,,,,,,,,,,,,,,
