Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
24-Jun-2013,Bals 10K,3,Clay,R32,1160,,0,,Q,Daniela Ciobanu,Oana Danescu,7-5 6-0,,,,,,,,,,,,,,
17-Jun-2013,Bucharest 10K,3,Clay,R16,1155,1036,0,,,Patricia Lancranjan,Oana Danescu,6-3 6-1,,,,,,,,,,,,,,
17-Jun-2013,Bucharest 10K,3,Clay,R32,1155,,1,,Q,Oana Danescu,Emel Abibula,6-2 6-1,,,,,,,,,,,,,,
29-Apr-2013,Heraklion 10K,3,Carpet,R16,,590,0,,5,Aminat Kushkhova,Oana Danescu,7-6(4) 6-0,,,,,,,,,,,,,,
29-Apr-2013,Heraklion 10K,3,Carpet,R32,,1140,1,,,Oana Danescu,Afroditi Latinopoulou,6-0 5-7 6-3,,,,,,,,,,,,,,
22-Apr-2013,Heraklion 10K,3,Carpet,R32,,516,0,Q,4,Amy Bowtell,Oana Danescu,6-2 6-1,,,,,,,,,,,,,,
18-Mar-2013,Sharm El Sheikh 10K,3,Hard,R32,,627,0,WC,6,Lisanne Van Riet,Oana Danescu,6-1 6-1,,,,,,,,,,,,,,
18-Feb-2013,Sharm El Sheikh 10K,3,Hard,R16,,667,0,WC,,Elena Teodora Cadar,Oana Danescu,6-2 6-2,,,,,,,,,,,,,,
18-Feb-2013,Sharm El Sheikh 10K,3,Hard,R32,,530,1,WC,7,Oana Danescu,Laetitia Sarrazin,6-2 6-2,,,,,,,,,,,,,,
11-Feb-2013,Sharm El Sheikh 10K,3,Hard,R16,,700,0,WC,,Pernilla Mendesova,Oana Danescu,6-2 6-2,,,,,,,,,,,,,,
11-Feb-2013,Sharm El Sheikh 10K,3,Hard,R32,,770,1,WC,,Oana Danescu,Carmen Lopez Rueda,4-6 6-4 6-4,,,,,,,,,,,,,,
4-Feb-2013,Sharm El Sheikh 10K,3,Hard,R32,,415,0,WC,3,Patricia Maria Tig,Oana Danescu,6-1 6-4,,,,,,,,,,,,,,
13-Feb-2012,Sharm El Sheikh 10K,3,Hard,R32,,615,0,WC,,Anastasia Kharchenko,Oana Danescu,6-1 7-5,,,,,,,,,,,,,,
