Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
27-Jun-2011,Buffalo NY 10K,3,Clay,QF,971,378,0,WC,2,Lauren Davis,Anna Mamalat,6-1 6-1,,,,,,,,,,,,,,
27-Jun-2011,Buffalo NY 10K,3,Clay,R16,971,845,1,WC,,Anna Mamalat,Nicola Slater,4-6 6-0 6-3,,,,,,,,,,,,,,
27-Jun-2011,Buffalo NY 10K,3,Clay,R32,971,,1,WC,Q,Anna Mamalat,Quinn Gleason,6-4 6-1,,,,,,,,,,,,,,
16-May-2011,Landisville PA 10K,3,Hard,R32,962,473,0,,2,Megan Falcon,Anna Mamalat,6-3 6-1,,,,,,,,,,,,,,
10-Jan-2011,Plantation FL 25K,3,Clay,R32,953,326,0,WC,,Ashley Weinhold,Anna Mamalat,6-2 6-4,,,,,,,,,,,,,,
4-Oct-2010,Williamsburg VA 10K,3,Clay,SF,977,762,0,,7,Liga Dekmeijere,Anna Mamalat,6-3 3-6 6-2,,,,,,,,,,,,,,
4-Oct-2010,Williamsburg VA 10K,3,Clay,QF,977,,1,,,Anna Mamalat,Lauren Herring,6-4 3-3 RET,,,,,,,,,,,,,,
4-Oct-2010,Williamsburg VA 10K,3,Clay,R16,977,552,1,,2,Anna Mamalat,Yuliana Lizarazo,6-1 6-3,,,,,,,,,,,,,,
4-Oct-2010,Williamsburg VA 10K,3,Clay,R32,977,,1,,,Anna Mamalat,Vivian Mayumi Toma,6-0 6-1,,,,,,,,,,,,,,
27-Sep-2010,Amelia Island FL 10K,3,Clay,QF,969,,0,,,Lauren Herring,Anna Mamalat,7-6(5) 6-4,,,,,,,,,,,,,,
27-Sep-2010,Amelia Island FL 10K,3,Clay,R16,969,,1,,Q,Anna Mamalat,Anne Liz Jeukeng,6-0 6-1,,,,,,,,,,,,,,
27-Sep-2010,Amelia Island FL 10K,3,Clay,R32,969,826,1,,8,Anna Mamalat,Chanelle Van Nguyen,3-6 7-6(3) 6-3,,,,,,,,,,,,,,
24-May-2010,Sumter SC 10K,3,Hard,R32,901,498,0,,3,Ashley Weinhold,Anna Mamalat,6-2 6-1,,,,,,,,,,,,,,
17-May-2010,Landisville PA 10K,3,Hard,R32,905,,0,,Q,Caryssa L Peretz,Anna Mamalat,3-6 6-4 6-1,,,,,,,,,,,,,,
2-Nov-2009,Rock Hill SC 25K,3,Hard,R32,,736,0,WC,Q,Grace Min,Anna Mamalat,6-1 4-6 6-0,,,,,,,,,,,,,,
12-Oct-2009,Cleveland OH 10K,3,Clay,R32,,554,0,WC,2,Diana Nakic,Anna Mamalat,7-6(4) 6-7(3) 6-3,,,,,,,,,,,,,,
5-Oct-2009,Williamsburg VA 10K,3,Clay,SF,,844,0,WC,7,Beatrice Capra,Anna Mamalat,6-0 6-1,,,,,,,,,,,,,,
5-Oct-2009,Williamsburg VA 10K,3,Clay,QF,,644,1,WC,1,Anna Mamalat,Tarakaa Bertrand,7-6(0) 7-6(1),,,,,,,,,,,,,,
5-Oct-2009,Williamsburg VA 10K,3,Clay,R16,,835,1,WC,5,Anna Mamalat,Elizabeth Lumpkin,6-1 2-6 7-5,,,,,,,,,,,,,,
5-Oct-2009,Williamsburg VA 10K,3,Clay,R32,,,1,WC,Q,Anna Mamalat,Stephanie Vidov,6-2 6-3,,,,,,,,,,,,,,
25-May-2009,Sumter SC 10K,3,Hard,R32,,,0,WC,Q,Alina Jerjomina,Anna Mamalat,6-2 6-3,,,,,,,,,,,,,,
18-May-2009,Landisville PA 10K,3,Hard,QF,,550,0,WC,4,Laura Granville,Anna Mamalat,6-0 6-0,,,,,,,,,,,,,,
18-May-2009,Landisville PA 10K,3,Hard,R16,,,1,WC,Q,Anna Mamalat,Stephanie Hoffpauir,7-5 6-1,,,,,,,,,,,,,,
18-May-2009,Landisville PA 10K,3,Hard,R32,,,1,WC,Q,Anna Mamalat,Melissa Schaub,6-2 6-0,,,,,,,,,,,,,,
