Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
17-Jun-1963,Fed Cup WG R1: NOR vs AUT,3,Grass,RR,,,1,,,Ruth Haukenes,Andrea Winkler,6-4 6-3,,,,,,,,,,,,,,
3-Jun-1963,Oslo,3,Clay,R16,,,1,,,Ruth Haukenes,Martine Zacharias,11-9 6-1,,,,,,,,,,,,,,
5-Feb-1962,Oslo Indoors,3,Carpet,QF,,,0,,,Ann Jones,Ruth Haukenes,6-0 6-1,,,,,,,,,,,,,,
5-Jul-1953,Bastad,3,Clay,QF,,,0,,,Julie Sampson Hayward,Ruth Haukenes,6-4 6-4,,,,,,,,,,,,,,
5-Jul-1953,Bastad,3,Clay,R16,,,1,,,Ruth Haukenes, Wallen,6-0 6-1,,,,,,,,,,,,,,
4-Aug-1952,Norwegian Nationals,3,,F,,,0,,,Laila Schou Nilsen,Ruth Haukenes,6-3 5-7 6-2,,,,,,,,,,,,,,
6-Mar-1952,Oslo Indoors,3,Carpet,F,,,0,,,Laila Schou Nilsen,Ruth Haukenes,6-2 6-3,,,,,,,,,,,,,,
25-Jun-1951,Wimbledon,5,Grass,R128,,,0,,,Jean Quertier,Ruth Haukenes,6-1 6-3,,,,,,,,,,,,,,
18-Jun-1951,Queen's Club,3,Grass,R64,,,0,,,Althea Gibson,Ruth Haukenes,6-0 8-6,,,,,,,,,,,,,,
20-Aug-1950,Oslo Natls,3,Clay,F,,,0,,,Ida Wrede Holm,Ruth Haukenes,2-6 6-1 7-5,,,,,,,,,,,,,,
