Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
22-Mar-1956,Johannesburg,3,Hard,QF,,,0,,4,Gwendy Love,Lucille Van Der Westhuizen,6-2 6-2,,,,,,,,,,,,,,
22-Mar-1956,Johannesburg,3,Hard,R16,,,1,,,Lucille Van Der Westhuizen,Doreen Van Tonder,6-0 6-8 6-1,,,,,,,,,,,,,,
22-Mar-1956,Johannesburg,3,Hard,R32,,,1,5,,Lucille Van Der Westhuizen,G Moerdyk,6-0 6-1,,,,,,,,,,,,,,
18-Jul-1955,Durban,3,,F,,,1,,,Lucille Van Der Westhuizen,Gwendy Love,6-3 6-3,,,,,,,,,,,,,,
31-Mar-1955,Johannesburg,3,Hard,F,,,0,,,Hazel Redick Smith,Lucille Van Der Westhuizen,6-4 6-3,,,,,,,,,,,,,,
31-Mar-1955,Johannesburg,3,Hard,SF,,,1,,,Lucille Van Der Westhuizen,Sandra Reynolds,6-3 6-2,,,,,,,,,,,,,,
31-Mar-1955,Johannesburg,3,Hard,QF,,,1,,,Lucille Van Der Westhuizen,Dora Kilian,6-2 6-8 6-2,,,,,,,,,,,,,,
31-Mar-1955,Johannesburg,3,Hard,R16,,,1,,,Lucille Van Der Westhuizen,Lily Adair,6-4 6-2,,,,,,,,,,,,,,
13-Sep-1954,Johannesburg Transvaal Chps,3,,QF,,,0,,,Beryl Bartlett,Lucille Van Der Westhuizen,6-4 6-3,,,,,,,,,,,,,,
5-Jul-1954,Durban,3,,F,,,0,,,Dora Kilian,Lucille Van Der Westhuizen,4-6 6-3 6-3,,,,,,,,,,,,,,
8-Apr-1954,Johannesburg,3,Hard,QF,,,0,,,Julia Wipplinger,Lucille Van Der Westhuizen,7-5 6-4,,,,,,,,,,,,,,
8-Apr-1954,Johannesburg,3,Hard,R16,,,1,,,Lucille Van Der Westhuizen,Thea Hale,3-6 6-2 7-5,,,,,,,,,,,,,,
8-Apr-1954,Johannesburg,3,Hard,R32,,,1,,,Lucille Van Der Westhuizen,Mrs F Wessels,6-1 6-4,,,,,,,,,,,,,,
13-Jul-1953,Hythe,3,,F,,,1,,,Lucille Van Der Westhuizen,Georgie Woodgate,6-2 6-4,,,,,,,,,,,,,,
13-Jul-1953,Hythe,3,,SF,,,1,,,Lucille Van Der Westhuizen,Barbara Knapp,6-2 8-10 6-3,,,,,,,,,,,,,,
13-Jul-1953,Hythe,3,,QF,,,1,,,Lucille Van Der Westhuizen,J Rosemary,3-6 7-5 6-1,,,,,,,,,,,,,,
8-Jul-1953,Felixstowe,3,Grass,F,,,1,,,Lucille Van Der Westhuizen,Diane Midgley,6-0 6-3,,,,,,,,,,,,,,
22-Jun-1953,Wimbledon,5,Grass,R64,,,0,,,Julie Sampson Hayward,Lucille Van Der Westhuizen,6-1 6-3,,,,,,,,,,,,,,
22-Jun-1953,Wimbledon,5,Grass,R128,,,1,,Q,Lucille Van Der Westhuizen,Dorrit Herbst,6-4 9-7,,,,,,,,,,,,,,
8-Jun-1953,Beckenham,3,Grass,QF,,,0,,,Maureen Connolly,Lucille Van Der Westhuizen,6-0 6-1,,,,,,,,,,,,,,
8-Jun-1953,Beckenham,3,Grass,R16,,,1,,,Lucille Van Der Westhuizen,Vera Thomas,6-4 8-6,,,,,,,,,,,,,,
8-Jun-1953,Beckenham,3,Grass,R32,,,1,,,Lucille Van Der Westhuizen,Audrey Bilse,6-3 6-1,,,,,,,,,,,,,,
1-Jun-1953,Harpenden,3,Grass,F,,,1,,,Lucille Van Der Westhuizen,Billie Woodgate,6-1 6-1,,,,,,,,,,,,,,
1-Jun-1953,Harpenden,3,Grass,SF,,,1,,,Lucille Van Der Westhuizen,Rita Jarvis,6-2 6-3,,,,,,,,,,,,,,
1-Jun-1953,Harpenden,3,Grass,QF,,,1,,,Lucille Van Der Westhuizen,Margaret Fisher,6-4 6-2,,,,,,,,,,,,,,
25-May-1953,Surbiton,3,Grass,R16,,,0,,,Angela Buxton,Lucille Van Der Westhuizen,6-4 1-6 6-0,,,,,,,,,,,,,,
25-May-1953,Surbiton,3,Grass,R32,,,1,,,Lucille Van Der Westhuizen,Bobbie Wilson,9-7 6-1,,,,,,,,,,,,,,
27-Apr-1953,Bournemouth,3,Clay,QF,,,0,,,Doris Hart,Lucille Van Der Westhuizen,6-0 6-1,,,,,,,,,,,,,,
27-Apr-1953,Bournemouth,3,Clay,R16,,,1,,,Lucille Van Der Westhuizen,Jennifer Middleton,7-9 6-2 6-2,,,,,,,,,,,,,,
27-Apr-1953,Bournemouth,3,Clay,R32,,,1,,,Lucille Van Der Westhuizen,R Bennett,6-4 6-1,,,,,,,,,,,,,,
27-Apr-1953,Bournemouth,3,Clay,R64,,,1,,,Lucille Van Der Westhuizen,Jill Sole,6-1 6-0,,,,,,,,,,,,,,
20-Apr-1953,Sutton,3,Clay,R16,,,0,,,Jennifer Middleton,Lucille Van Der Westhuizen,9-7 6-4,,,,,,,,,,,,,,
20-Apr-1953,Sutton,3,Clay,R32,,,1,,,Lucille Van Der Westhuizen,Dorrit Herbst,9-7 6-3,,,,,,,,,,,,,,
13-Apr-1953,Cumberland,3,Clay,R16,,,0,,,Angela Mortimer,Lucille Van Der Westhuizen,6-3 6-4,,,,,,,,,,,,,,
13-Apr-1953,Cumberland,3,Clay,R32,,,1,,,Lucille Van Der Westhuizen,Rita Bentley,6-4 3-6 6-3,,,,,,,,,,,,,,
13-Apr-1953,Cumberland,3,Clay,R64,,,1,,,Lucille Van Der Westhuizen,M Friedman,6-1 6-0,,,,,,,,,,,,,,
