Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
13-Feb-1939,Nice,3,,R32,,,0,,,Klara Somogyi, Gibson,6-1 6-3,,,,,,,,,,,,,,
9-Jan-1933,Calcutta Bengal Chps,3,,F,,,0,,,Lena Mckenna, Gibson,6-2 3-6 6-2,,,,,,,,,,,,,,
28-Dec-1928,Auckland,3,Grass,QF,,,0,,,Marjorie Macfarlane, Gibson,6-1 6-2,,,,,,,,,,,,,,
18-Apr-1927,Ealing 1,3,Clay,R32,,,0,,,Joan Ridley, Gibson,6-3 6-4,,,,,,,,,,,,,,
18-Apr-1927,Ealing 1,3,Clay,R64,,,1,,, Gibson,Mrs F Crosbie,2-6 6-3 6-3,,,,,,,,,,,,,,
10-Sep-1923,Eastbourne,3,Grass,R64,,,0,,,Mrs C Bradford, Gibson,6-2 6-2,,,,,,,,,,,,,,
23-Jun-1923,Washington DC,3,,R16,,,0,,,Winifred Ellis, Gibson,6-0 6-1,,,,,,,,,,,,,,
23-Jun-1923,Washington DC,3,,R32,,,1,,, Gibson, King,W/O,,,,,,,,,,,,,,
29-May-1922,Barnes,3,,R16,,,0,,,Aurea Edgington, Gibson,6-0 6-2,,,,,,,,,,,,,,
29-May-1922,Barnes,3,,R32,,,1,,, Gibson,Mrs J Creasy,6-3 4-6 6-4,,,,,,,,,,,,,,
