Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
30-Mar-1936,Paddington,3,Clay,R64,,,0,,,Gladys Lines,D I Cool,W/O,,,,,,,,,,,,,,
20-May-1935,Surbiton,3,Grass,R64,,,0,,,Ermyntrude Harvey,D I Cool,6-0 6-0,,,,,,,,,,,,,,
8-May-1933,Hurlingham,3,Clay,R32,,,0,,,Nancy Lyle,D I Cool,6-1 6-0,,,,,,,,,,,,,,
8-May-1933,Hurlingham,3,Clay,R64,,,1,,,D I Cool,Mrs John Rogerson,6-2 6-2,,,,,,,,,,,,,,
14-Mar-1932,Chiswick,3,Clay,R32,,,0,,,Nancy Fontes,D I Cool,6-8 6-4 6-2,,,,,,,,,,,,,,
28-Sep-1931,Ealing Autumn,3,Clay,R64,,,0,,,Alex Mcostrich,D I Cool,6-1 6-3,,,,,,,,,,,,,,
30-Mar-1931,Paddington,3,Clay,R64,,,0,,,Cecily Marriott,D I Cool,W/O,,,,,,,,,,,,,,
23-Mar-1931,Hampstead,3,Clay,R32,,,0,,,Cristobel Hardie,D I Cool,6-2 6-2,,,,,,,,,,,,,,
29-Sep-1930,Ealing 2,3,Clay,R16,,,0,,,Dorothy Round,D I Cool,6-2 6-3,,,,,,,,,,,,,,
29-Sep-1930,Ealing 2,3,Clay,R32,,,1,,,D I Cool,Mrs W F Houston,6-4 8-6,,,,,,,,,,,,,,
29-Sep-1930,Ealing 2,3,Clay,R64,,,1,,,D I Cool,P G Kiernander,4-6 6-4 6-3,,,,,,,,,,,,,,
17-Mar-1930,Brockenhurst Indoors,3,Carpet,R32,,,0,,,Eileen Bennett,D I Cool,6-1 6-4,,,,,,,,,,,,,,
30-Sep-1929,Ealing 2,3,Clay,R32,,,0,,,Gwen Tomblin,D I Cool,6-2 6-4,,,,,,,,,,,,,,
23-Sep-1929,Surrey,3,Clay,R32,,,0,,,Phyllis Mudford,D I Cool,6-1 6-1,,,,,,,,,,,,,,
22-Apr-1929,Ealing 1,3,Clay,R16,,,0,,,Elizabeth Macready,D I Cool,6-0 6-1,,,,,,,,,,,,,,
22-Apr-1929,Ealing 1,3,Clay,R32,,,1,,,D I Cool,W Saunders,6-2 6-1,,,,,,,,,,,,,,
24-Sep-1928,Sutton,3,Clay,R32,,,0,,,Aurea Edgington,D I Cool,6-1 6-0,,,,,,,,,,,,,,
27-Aug-1928,New Malden,3,Clay,R32,,,0,,,Janet Dudley Cox,D I Cool,6-3 6-4,,,,,,,,,,,,,,
9-Apr-1928,London Magdalen,3,Clay,R32,,,0,,,Mrs I D Brumwell,D I Cool,6-2 6-1,,,,,,,,,,,,,,
9-Apr-1928,London Magdalen,3,Clay,R64,,,1,,,D I Cool,M E Todd,6-3 6-0,,,,,,,,,,,,,,
22-Aug-1927,New Malden,3,Clay,R16,,,0,,,Eleanor Rose,D I Cool,6-1 6-1,,,,,,,,,,,,,,
22-Aug-1927,New Malden,3,Clay,R32,,,1,,,D I Cool,Jeanette Morfey,6-4 6-1,,,,,,,,,,,,,,
