Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
18-Dec-2023,W25 Papamoa,3,Hard,R32,1092,648,0,SE,,Hikaru Sato,Mercedes Aristegui,6-3 6-2,,,,,,,,,,,,,,
11-Dec-2023,W15 Wellington,3,Hard,F,1087,781,0,,6,Mio Mushika,Mercedes Aristegui,6-2 6-1,,,,,,,,,,,,,,
11-Dec-2023,W15 Wellington,3,Hard,SF,1087,648,1,,5,Mercedes Aristegui,Hikaru Sato,6-4 6-3,,,,,,,,,,,,,,
11-Dec-2023,W15 Wellington,3,Hard,QF,1087,,1,,WC,Mercedes Aristegui,Renee Zhang,6-3 6-7(3) 6-3,,,,,,,,,,,,,,
11-Dec-2023,W15 Wellington,3,Hard,R16,1087,901,1,,8,Mercedes Aristegui,Alicia Smith,6-3 4-6 6-1,,,,,,,,,,,,,,
11-Dec-2023,W15 Wellington,3,Hard,R32,1087,1167,1,,,Mercedes Aristegui,Jelena Cvijanovic,6-1 6-1,,,,,,,,,,,,,,
30-Oct-2023,W15 Norman OK,3,Hard,R32,1045,731,0,,6,Chieh Yu Hsu,Mercedes Aristegui,4-6 7-5 7-6(4),,,,,,,,,,,,,,
23-Oct-2023,W80 Tyler TX,3,Hard,Q2,1045,630,0,,2,Martina Okalova,Mercedes Aristegui,6-2 6-4,,,,,,,,,,,,,,
23-Oct-2023,W80 Tyler TX,3,Hard,Q1,1045,981,1,,9,Mercedes Aristegui,Catherine Harrison,6-1 1-0 RET,,,,,,,,,,,,,,
16-Oct-2023,W15 Jackson TN,3,Hard,R16,941,,0,5,Q,Taylor Cataldi,Mercedes Aristegui,6-2 6-3,,,,,,,,,,,,,,
16-Oct-2023,W15 Jackson TN,3,Hard,R32,941,1200,1,5,,Mercedes Aristegui,Samantha Imbo Nloga,6-0 6-2,,,,,,,,,,,,,,
25-Sep-2023,W15 Hilton Head SC,3,Clay,R16,947,,0,7,,Wakana Sonobe,Mercedes Aristegui,6-2 6-4,,,,,,,,,,,,,,
25-Sep-2023,W15 Hilton Head SC,3,Clay,R32,947,982,1,7,,Mercedes Aristegui,Shavit Kimchi,6-1 6-2,,,,,,,,,,,,,,
31-Jul-2023,W15 Savitaipale,3,Clay,R16,970,,0,7,Q,Jacquline Nylander Altelius,Mercedes Aristegui,2-6 6-1 6-3,,,,,,,,,,,,,,
31-Jul-2023,W15 Savitaipale,3,Clay,R32,970,,1,7,WC,Mercedes Aristegui,Milla Kotamaeki,6-1 6-0,,,,,,,,,,,,,,
17-Jul-2023,W100 Vitoria-Gasteiz,3,Hard,R32,980,117,0,WC,2,Oceane Dodin,Mercedes Aristegui,6-1 5-7 6-2,,,,,,,,,,,,,,
3-Jul-2023,W25 Getxo,3,Clay,R16,1076,437,0,WC,7,Lucia Cortez Llorca,Mercedes Aristegui,2-6 6-3 7-5,,,,,,,,,,,,,,
3-Jul-2023,W25 Getxo,3,Clay,R32,1076,522,1,WC,,Mercedes Aristegui,Joelle Lilly Sophie Steur,6-3 6-2,,,,,,,,,,,,,,
27-Feb-2023,W25 Spring TX,3,Hard,Q2,965,,0,3,,Bronte Murgett,Mercedes Aristegui,7-6(4) 6-3,,,,,,,,,,,,,,
27-Feb-2023,W25 Spring TX,3,Hard,Q1,965,,1,3,,Mercedes Aristegui,Catherine Walker,6-2 6-3,,,,,,,,,,,,,,
2-Jan-2023,W25 Malibu CA,3,Hard,R32,987,744,0,Q,Q,Maria Kozyreva,Mercedes Aristegui,7-6 6-0,,,,,,,,,,,,,,
