Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
13-Jul-1931,Diamond Point,3,,F,,,0,,,Margaret Muhl,Marie Wagner,6-1 6-3,,,,,,,,,,,,,,
13-Jul-1931,Diamond Point,3,,SF,,,1,,,Marie Wagner,Dorothy Walker,7-5 6-0,,,,,,,,,,,,,,
21-Jan-1929,New York Seventh Regiment,3,Carpet,F,,,1,,,Marie Wagner,Alice Francis,6-3 4-6 8-6,,,,,,,,,,,,,,
21-Jan-1929,New York Seventh Regiment,3,Carpet,SF,,,1,,,Marie Wagner,Dorothy Walker,7-5 6-1,,,,,,,,,,,,,,
7-Jul-1926,Glen Head,3,Grass,SF,,,0,,,Edna Hauselt,Marie Wagner,6-4 6-4,,,,,,,,,,,,,,
7-Jul-1926,Glen Head,3,Grass,QF,,,1,,,Marie Wagner,Adele Cragin,6-2 6-2,,,,,,,,,,,,,,
7-Jul-1926,Glen Head,3,Grass,R16,,,1,,,Marie Wagner,Gertrude Dwyer,W/O,,,,,,,,,,,,,,
18-Mar-1924,Hamilton,3,Hard,SF,,,0,,,Gladys Hutchings,Marie Wagner,12-14 6-3 6-3,,,,,,,,,,,,,,
18-Mar-1924,Hamilton,3,Hard,R16,,,1,,,Marie Wagner,Mrs J Langrishe,6-3 6-4,,,,,,,,,,,,,,
23-Jul-1923,Rye State,3,Grass,R64,,,0,,,Anna Leachman,Marie Wagner,W/O,,,,,,,,,,,,,,
18-Jun-1923,University Heights,3,Clay,F,,,1,,,Marie Wagner,Edna Hauselt,1-6 7-5 6-2,,,,,,,,,,,,,,
18-Jun-1923,University Heights,3,Clay,SF,,,1,,,Marie Wagner,Helen Simpson,6-1 6-1,,,,,,,,,,,,,,
18-Jun-1923,University Heights,3,Clay,QF,,,1,,,Marie Wagner,Dorothy Walker,7-5 6-1,,,,,,,,,,,,,,
18-Jun-1923,University Heights,3,Clay,R16,,,1,,,Marie Wagner,Mrs George Hirsch,6-1 6-1,,,,,,,,,,,,,,
18-Jun-1923,University Heights,3,Clay,R32,,,1,,,Marie Wagner,Ailine Storey,6-1 6-1,,,,,,,,,,,,,,
