Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
31-Jul-1939,Sopot,3,Clay,F,,,0,,,Hella Kovac,Klara Beutter Hammer,6-4 7-5,,,,,,,,,,,,,,
3-Apr-1939,Genoa,3,Clay,F,,,1,,,Klara Beutter Hammer,Wally San Donnino,6-1 6-2,,,,,,,,,,,,,,
13-Mar-1939,Bordighera,3,Clay,QF,,,0,,,Gracyn Wheeler Kelleher,Klara Beutter Hammer,6-3 3-6 6-2,,,,,,,,,,,,,,
13-Mar-1939,Bordighera,3,Clay,R16,,,1,,,Klara Beutter Hammer,Giulia Grioni,6-1 6-2,,,,,,,,,,,,,,
8-Jul-1938,Hamburg,3,Clay,R64,,,0,,,Wally San Donnino,Klara Beutter Hammer,W/O,,,,,,,,,,,,,,
25-Apr-1938,Naples,3,Clay,F,,,1,,,Klara Beutter Hammer,Mary Whitmarsh,6-3 6-2,,,,,,,,,,,,,,
4-Apr-1938,Palermo,3,Clay,F,,,0,,,Mary Whitmarsh,Klara Beutter Hammer,0-6 7-5 7-5,,,,,,,,,,,,,,
28-Mar-1938,Alassio,3,Clay,F,,,0,,,Mini Mueller Hein,Klara Beutter Hammer,6-4 5-7 6-2,,,,,,,,,,,,,,
20-Mar-1938,San Remo,3,Clay,F,,,0,,,Mini Mueller Hein,Klara Beutter Hammer,6-2 1-6 11-9,,,,,,,,,,,,,,
27-Aug-1936,Bad Homburg,3,Clay,F,,,0,,,Annalisa Bossi,Klara Beutter Hammer,6-4 7-5,,,,,,,,,,,,,,
29-Jul-1936,Sopot,3,Clay,F,,,0,,,Anne Peitz,Klara Beutter Hammer,6-0 6-4,,,,,,,,,,,,,,
9-Jul-1936,Pforzheim,3,Clay,F,,,1,,,Klara Beutter Hammer,Erika Weber,6-1 6-0,,,,,,,,,,,,,,
