Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
7-Jun-1935,Sears Cup,3,,RR,,,0,,,Mrs Roger Griswold,Mary Clare Cottman,6-2 5-7 6-2,,,,,,,,,,,,,,
7-Jun-1935,Sears Cup,3,,RR,,,0,,,Cecile Bowes,Mary Clare Cottman,7-5 6-1,,,,,,,,,,,,,,
6-Aug-1932,Rye,3,Grass,R32,,,0,,,Mary Prado Aranha,Mary Clare Cottman,7-5 7-5,,,,,,,,,,,,,,
1-Aug-1932,East Hampton,3,Grass,R32,,,0,,2F,Elsie Pittman,Mary Clare Cottman,6-1 6-1,,,,,,,,,,,,,,
18-Jul-1932,Manchester-on-Sea,3,Grass,R64,,,0,,,Joey Palfrey,Mary Clare Cottman,6-0 6-1,,,,,,,,,,,,,,
11-Jul-1932,Longwood Invitational,3,Grass,R32,,,0,,,Agnes Lamme,Mary Clare Cottman,6-1 6-0,,,,,,,,,,,,,,
5-Jul-1932,Providence,3,Grass,R32,,,0,,,Marion Morris,Mary Clare Cottman,6-3 6-0,,,,,,,,,,,,,,
20-Jun-1932,Baltimore,3,,QF,,,0,,,Anne Page,Mary Clare Cottman,6-0 6-2,,,,,,,,,,,,,,
13-Jun-1932,Wilmington,3,Grass,R16,,,0,,,Anne Page,Mary Clare Cottman,6-3 6-1,,,,,,,,,,,,,,
13-Jun-1932,Wilmington,3,Grass,R32,,,1,,,Mary Clare Cottman,Ruth Gomery,6-2 6-3,,,,,,,,,,,,,,
20-Jul-1931,White Sulphur Springs State,3,Clay,QF,,,0,,,Naomi Parkinson,Mary Clare Cottman,6-4 6-4,,,,,,,,,,,,,,
22-Jun-1931,Baltimore,3,,R32,,,0,,,Cecilia Riegel,Mary Clare Cottman,7-5 6-0,,,,,,,,,,,,,,
22-Jun-1931,Baltimore,3,,R64,,,1,,,Mary Clare Cottman,Sarah Wright,5-7 6-2 6-2,,,,,,,,,,,,,,
15-Jun-1931,Wilmington,3,Grass,R64,,,0,,,Billy Bancroft,Mary Clare Cottman,6-4 6-8 6-1,,,,,,,,,,,,,,
9-Jun-1930,Baltimore,3,,R16,,,0,,,Anne Townsend,Mary Clare Cottman,6-0 6-2,,,,,,,,,,,,,,
