Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
26-Feb-2024,W35 Spring TX,3,Hard,R16,416,265,0,,1,Maria Mateas,Ashley Lahey,6-1 6-1,,,,,,,,,,,,,,
26-Feb-2024,W35 Spring TX,3,Hard,R32,416,355,1,,,Ashley Lahey,Victoria Rodriguez,7-6(2) 6-3,,,,,,,,,,,,,,
1-Jan-2024,W35 Arcadia CA,3,Hard,F,400,442,0,5,6,Fiona Crawley,Ashley Lahey,4-6 6-2 7-5,,,,,,,,,,,,,,
1-Jan-2024,W35 Arcadia CA,3,Hard,SF,400,487,1,5,8,Ashley Lahey,Fangran Tian,1-6 6-1 6-2,,,,,,,,,,,,,,
1-Jan-2024,W35 Arcadia CA,3,Hard,QF,400,370,1,5,4,Ashley Lahey,Sophie Chang,6-4 RET,,,,,,,,,,,,,,
1-Jan-2024,W35 Arcadia CA,3,Hard,R16,400,,1,5,SR,Ashley Lahey,Maegan Manasse,6-3 6-1,,,,,,,,,,,,,,
1-Jan-2024,W35 Arcadia CA,3,Hard,R32,400,780,1,5,,Ashley Lahey,Paris Corley,6-2 6-3,,,,,,,,,,,,,,
27-Nov-2023,W25 Lousada,3,Hard,R16,393,648,0,,,Natalia Szabanin,Ashley Lahey,6-3 6-4,,,,,,,,,,,,,,
27-Nov-2023,W25 Lousada,3,Hard,R32,393,486,1,,,Ashley Lahey,Yasmine Mansouri,2-6 6-4 7-5,,,,,,,,,,,,,,
20-Nov-2023,W25 Lousada,3,Hard,R32,354,470,0,,,Robin Anderson,Ashley Lahey,2-6 6-3 6-4,,,,,,,,,,,,,,
13-Nov-2023,W25 Austin TX,3,Hard,QF,353,412,0,WC,,Chloe Beck,Ashley Lahey,7-5 3-6 7-5,,,,,,,,,,,,,,
13-Nov-2023,W25 Austin TX,3,Hard,R16,353,830,1,WC,Q,Ashley Lahey,Nicole Rivkin,6-0 6-4,,,,,,,,,,,,,,
13-Nov-2023,W25 Austin TX,3,Hard,R32,353,,1,WC,Q,Ashley Lahey,Katja Wiersholm,6-4 5-7 6-1,,,,,,,,,,,,,,
6-Nov-2023,W100 Charleston SC,3,Clay,R32,363,147,0,Q,6,Sachia Vickery,Ashley Lahey,6-2 6-4,,,,,,,,,,,,,,
6-Nov-2023,W100 Charleston SC,3,Clay,Q2,363,842,1,1,15,Ashley Lahey,Akasha Urhobo,6-3 2-6 7-5,,,,,,,,,,,,,,
6-Nov-2023,W100 Charleston SC,3,Clay,Q1,363,890,1,1,,Ashley Lahey,Tori Kinard,7-5 6-1,,,,,,,,,,,,,,
30-Oct-2023,Midland 125,3,Hard,Q1,334,366,0,7,,Victoria Hu,Ashley Lahey,6-3 6-4,0.83,1.6%,3.1%,64.1%,58.5%,39.1%,50.0% (5/10),46.0%,40.0%,5.0%,36.6%,47.4%,40.0% (2/5),1:20
23-Oct-2023,Tampico 125,3,Hard,R32,334,43,0,,1,Caroline Dolehide,Ashley Lahey,7-6(6) 6-2,0.83,1.3%,3.8%,60.3%,59.6%,51.6%,55.6% (5/9),46.7%,36.1%,1.4%,33.3%,41.7%,33.3% (2/6),1:46
16-Oct-2023,W80 Macon GA,3,Hard,R32,339,170,0,Q,,Raluka Serban,Ashley Lahey,6-1 6-1,,,,,,,,,,,,,,
16-Oct-2023,W80 Macon GA,3,Hard,Q2,339,533,1,1,11,Ashley Lahey,Chloe Beck,6-3 6-1,,,,,,,,,,,,,,
16-Oct-2023,W80 Macon GA,3,Hard,Q1,339,1116,1,1,WC,Ashley Lahey,Kate Fakih,6-4 6-4,,,,,,,,,,,,,,
25-Sep-2023,W25 Santarem,3,Hard,R16,319,423,0,,Q,Urszula Radwanska,Ashley Lahey,6-7(1) 6-1 6-0,,,,,,,,,,,,,,
25-Sep-2023,W25 Santarem,3,Hard,R32,319,136,1,,3,Ashley Lahey,Leolia Jeanjean,3-6 6-4 4-0 RET,,,,,,,,,,,,,,
18-Sep-2023,W60+H Caldas da Rainha,3,Hard,R32,317,176,0,Q,7,Petra Marcinko,Ashley Lahey,6-4 6-4,,,,,,,,,,,,,,
18-Sep-2023,W60+H Caldas da Rainha,3,Hard,Q2,317,478,1,3,12,Ashley Lahey,Sarah Beth Grey,7-5 6-3,,,,,,,,,,,,,,
11-Sep-2023,Ljubljana 125,3,Clay,R32,361,201,0,Q,,Miriam Bianca Bulgaru,Ashley Lahey,3-6 6-3 6-4,1.00,1.2%,1.2%,72.8%,61.0%,59.1%,55.6% (5/9),48.9%,39.4%,3.0%,35.2%,50.0%,37.5% (3/8),2:35
4-Sep-2023,W25 Zaragoza,3,Clay,SF,362,605,0,3,SR,Guillermina Naya,Ashley Lahey,1-6 6-4 6-2,,,,,,,,,,,,,,
4-Sep-2023,W25 Zaragoza,3,Clay,QF,362,441,1,3,6,Ashley Lahey,Angela Fita Boluda,6-3 6-2,,,,,,,,,,,,,,
4-Sep-2023,W25 Zaragoza,3,Clay,R16,362,828,1,3,Q,Ashley Lahey,Giorgia Pinto,6-1 6-2,,,,,,,,,,,,,,
4-Sep-2023,W25 Zaragoza,3,Clay,R32,362,506,1,3,,Ashley Lahey,Martyna Kubka,7-6(4) 4-6 6-3,,,,,,,,,,,,,,
14-Aug-2023,Stanford 125,3,Hard,Q1,355,172,0,,3,Iryna Shymanovich,Ashley Lahey,4-6 6-4 4-0 RET,0.78,1.5%,2.9%,76.5%,55.8%,37.5%,28.6% (2/7),44.6%,38.0%,1.4%,25.6%,57.1%,75.0% (3/4),1:34
31-Jul-2023,W60 Lexington,3,Hard,R32,338,114,0,,3,Kimberly Birrell,Ashley Lahey,4-6 6-4 6-1,,,,,,,,,,,,,,
24-Jul-2023,W60 Dallas,3,Hard,R32,329,1085,0,,Q,Mary Stoiana,Ashley Lahey,6-1 7-6(1),,,,,,,,,,,,,,
17-Jul-2023,W60 Evansville,3,Hard,QF,328,504,0,8,Q,Mccartney Kessler,Ashley Lahey,6-1 6-1,,,,,,,,,,,,,,
