Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
27-Feb-1999,Warrnambool 2 10K,3,Grass,R32,443,606,0,,WC,Rochelle Rosenfield,Vanessa Kendall,6-3 6-1,,,,,,,,,,,,,,
27-Feb-1999,Warrnambool 3 10K,3,Grass,R32,443,544,0,8,,Nicole Sewell,Vanessa Kendall,6-0 6-1,,,,,,,,,,,,,,
27-Feb-1999,Warrnambool 4 10K,3,Grass,R32,443,464,0,,,Nadia Johnston,Vanessa Kendall,6-2 6-4,,,,,,,,,,,,,,
22-Feb-1999,Bendigo 25K,3,Hard,R32,443,340,0,,6,Trudi Musgrave,Vanessa Kendall,6-4 6-2,,,,,,,,,,,,,,
1-Feb-1999,Wellington 10K,3,Hard,QF,456,204,0,6,1,Nora Koves,Vanessa Kendall,6-1 6-0,,,,,,,,,,,,,,
1-Feb-1999,Wellington 10K,3,Hard,R16,456,991,1,6,,Vanessa Kendall,Oana Creanga,6-1 6-2,,,,,,,,,,,,,,
1-Feb-1999,Wellington 10K,3,Hard,R32,456,,1,6,,Vanessa Kendall,Jil Lin Leong,6-0 6-1,,,,,,,,,,,,,,
19-Oct-1998,Gold Coast 25K,3,Hard,R32,453,332,0,,,Gail Biggs,Vanessa Kendall,6-3 6-2,,,,,,,,,,,,,,
12-Oct-1998,Kooralbyn 10K,3,Hard,R32,457,708,0,,,Leanne Baker,Vanessa Kendall,6-3 6-2,,,,,,,,,,,,,,
7-Oct-1998,Dalby 10K,3,Hard,R32,453,691,0,7,,Susan Cowan,Vanessa Kendall,6-2 6-4,,,,,,,,,,,,,,
4-Aug-1998,Umberto 10K,3,Clay,R32,435,646,0,8,,Monica Scartoni,Vanessa Kendall,6-1 6-4,,,,,,,,,,,,,,
28-Jul-1998,Muri Antichi 10K,3,Clay,R32,437,504,0,5,,Charlotte Aagaard,Vanessa Kendall,6-0 6-1,,,,,,,,,,,,,,
7-Jul-1998,Easton 10K,3,Hard,R32,447,683,0,,,Kim Grant,Vanessa Kendall,6-3 6-2,,,,,,,,,,,,,,
1-Jul-1998,Edmond 10K,3,Clay,R32,440,788,0,,Q,Cristina Moros,Vanessa Kendall,6-3 4-6 6-4,,,,,,,,,,,,,,
10-Jun-1998,Hilton Head Island 10K,3,Hard,R32,434,288,0,,5,Cindy Watson,Vanessa Kendall,6-2 6-1,,,,,,,,,,,,,,
3-Jun-1998,Little Rock 10K,3,Hard,R16,404,352,0,,5,Ingrid Kurta,Vanessa Kendall,7-5 6-1,,,,,,,,,,,,,,
3-Jun-1998,Little Rock 10K,3,Hard,R32,404,540,1,,,Vanessa Kendall,Carolina Mayorga,6-3 3-6 6-2,,,,,,,,,,,,,,
27-May-1998,El Paso 10K,3,Hard,R32,404,,0,8,LL,Natalia Soetrisno,Vanessa Kendall,6-1 2-6 7-6,,,,,,,,,,,,,,
18-May-1998,Spartanburg 25K,3,Hard,R32,400,286,0,,,Giulia Casoni,Vanessa Kendall,6-0 6-1,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 3 10K,3,Clay,QF,380,345,0,,2,Melissa Beadman,Vanessa Kendall,6-3 6-3,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 4 10K,3,Clay,QF,380,345,0,,2,Melissa Beadman,Vanessa Kendall,6-0 7-5,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 3 10K,3,Clay,R16,380,874,1,,,Vanessa Kendall,Kym Hazzard,6-4 6-2,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 4 10K,3,Clay,R16,380,635,1,,,Vanessa Kendall,Shelley Bryce,1-6 6-2 7-6,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 1 10K,3,Clay,R32,380,,0,7,LL,Boglarka Berecz,Vanessa Kendall,6-2 6-2,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 2 10K,3,Clay,R32,380,,0,7,,Deanna Roberts,Vanessa Kendall,6-3 4-6 6-2,,,,,,,,,,,,,,
13-Apr-1998,Ipswich 3 10K,3,Clay,R32,380,888,1,,5,Vanessa Kendall,Diana Gherghi,6-4 6-3,,,,,,,,,,,,,,
2-Mar-1998,Warrnambool 3 10K,3,Grass,SF,446,292,0,,1,Amanda Grahame,Vanessa Kendall,6-3 6-3,,,,,,,,,,,,,,
2-Mar-1998,Warrnambool 3 10K,3,Grass,QF,446,205,1,,,Vanessa Kendall,Gail Biggs,6-4 6-2,,,,,,,,,,,,,,
2-Mar-1998,Warrnambool 2 10K,3,Grass,R16,446,323,0,,3,Lisa Mcshea,Vanessa Kendall,6-3 6-1,,,,,,,,,,,,,,
2-Mar-1998,Warrnambool 3 10K,3,Grass,R16,446,374,1,,,Vanessa Kendall,Jenny Ann Fetch,7-5 6-3,,,,,,,,,,,,,,
2-Mar-1998,Warrnambool 1 10K,3,Grass,R32,446,205,0,,1,Gail Biggs,Vanessa Kendall,6-1 6-0,,,,,,,,,,,,,,
2-Mar-1998,Warrnambool 2 10K,3,Grass,R32,446,1005,1,,Q,Vanessa Kendall,Melissa Dowse,6-4 1-6 6-4,,,,,,,,,,,,,,
30-Sep-1997,Lecce 10K,3,Clay,R16,448,641,0,4,,Sylvie Sallaberry,Vanessa Kendall,6-2 6-3,,,,,,,,,,,,,,
9-Sep-1997,Fano 10K,3,Clay,R16,452,250,0,,1,Emanuela Zardo,Vanessa Kendall,6-3 6-1,,,,,,,,,,,,,,
9-Sep-1997,Fano 10K,3,Clay,R32,452,878,1,,,Vanessa Kendall,Manuela Kostner,6-2 6-2,,,,,,,,,,,,,,
12-Aug-1997,Nicolosi 10K,3,Hard,R16,472,368,0,,4,Maria Paola Zavagli,Vanessa Kendall,6-1 6-0,,,,,,,,,,,,,,
12-Aug-1997,Nicolosi 10K,3,Hard,R32,472,702,1,,,Vanessa Kendall,Clelia Anfuso,6-2 3-6 7-6,,,,,,,,,,,,,,
5-Aug-1997,Catania 10K,3,Clay,R16,470,1025,0,6,Q,Alberta Brianti,Vanessa Kendall,7-6 2-6 6-2,,,,,,,,,,,,,,
5-Aug-1997,Catania 10K,3,Clay,R32,470,800,1,6,,Vanessa Kendall,Biljana Pawlowa Dimitrova,6-4 7-5,,,,,,,,,,,,,,
