Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
10-Mar-2014,Antalya 10K,3,Clay,R32,1208,405,0,,2,Martina Kubicikova,Ege Tomey,6-0 6-0,,,,,,,,,,,,,,
11-Nov-2013,Antalya 10K,3,Clay,R32,1204,,0,WC,Q,Kyoka Okamura,Ege Tomey,6-0 6-0,,,,,,,,,,,,,,
4-Nov-2013,Istanbul 50K,3,Hard,R32,,99,0,WC,3,Patricia Mayr Achleitner,Ege Tomey,6-1 6-0,,,,,,,,,,,,,,
2-Sep-2013,Trabzon 50K,3,Hard,R32,,297,0,WC,,Ana Savic,Ege Tomey,6-1 6-2,,,,,,,,,,,,,,
5-Aug-2013,Izmir 25K,3,Hard,R32,,524,0,WC,Q,Anastasia Frolova,Ege Tomey,6-1 6-1,,,,,,,,,,,,,,
15-Jul-2013,Izmir 10K,3,Hard,R32,,,0,WC,,Chelsea Te Tai,Ege Tomey,6-4 3-6 6-2,,,,,,,,,,,,,,
24-Jun-2013,Istanbul 10K,3,Hard,R32,,708,0,WC,4,Michaela Frlicka,Ege Tomey,6-2 6-1,,,,,,,,,,,,,,
18-Feb-2013,Antalya 10K,3,Clay,R32,,682,0,WC,,Lina Gjorcheska,Ege Tomey,6-0 6-1,,,,,,,,,,,,,,
26-Nov-2012,Antalya 10K,3,Clay,R32,,672,0,WC,,Elisabeth Fournier,Ege Tomey,6-3 6-1,,,,,,,,,,,,,,
