Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
5-Jul-1965,Bastad,3,Clay,QF,,,0,,,Leena Mutanen,Ann Marie Almgren,3-6 7-5 6-2,,,,,,,,,,,,,,
5-Jul-1965,Bastad,3,Clay,R16,,,1,,,Ann Marie Almgren,Katarina Frendelius,6-4 2-6 6-3,,,,,,,,,,,,,,
5-Jul-1964,Bastad,3,Clay,SF,,,0,,,Ulla Sandulf,Ann Marie Almgren,6-2 6-0,,,,,,,,,,,,,,
5-Jul-1964,Bastad,3,Clay,QF,,,1,,,Ann Marie Almgren,Ingrid Bentzer,12-10 6-4,,,,,,,,,,,,,,
5-Jul-1964,Bastad,3,Clay,R16,,,1,,,Ann Marie Almgren,Milly Vagn Nielsen,4-6 6-4 6-1,,,,,,,,,,,,,,
5-Jul-1964,Bastad,3,Clay,R32,,,1,,,Ann Marie Almgren,Ebba Leijonhufvud,6-4 6-4,,,,,,,,,,,,,,
6-Jul-1963,Bastad,3,Clay,QF,,,0,,,Katarina Bartholdson,Ann Marie Almgren,7-5 6-3,,,,,,,,,,,,,,
6-Jul-1963,Bastad,3,Clay,R16,,,1,,,Ann Marie Almgren,Chris Beck,4-6 6-3 7-5,,,,,,,,,,,,,,
7-Jul-1958,Bastad,3,Clay,R16,,,0,,,Patricia Ward Hales,Ann Marie Almgren,6-0 6-2,,,,,,,,,,,,,,
11-Aug-1955,Stockholm,3,,SF,,,0,,,Solveig Gustafsson,Ann Marie Almgren,6-1 6-2,,,,,,,,,,,,,,
1-Jul-1954,Bastad,3,Clay,SF,,,0,,,Bibbi Gullbrandsson Sanden,Ann Marie Almgren,6-3 4-6 6-0,,,,,,,,,,,,,,
1-Jul-1954,Bastad,3,Clay,QF,,,1,,,Ann Marie Almgren,Margareta Bonstrom,6-2 6-2,,,,,,,,,,,,,,
1-Jul-1954,Bastad,3,Clay,R16,,,1,,,Ann Marie Almgren,Mary Lagerborg,7-5 4-6 6-1,,,,,,,,,,,,,,
5-Jul-1953,Bastad,3,Clay,R16,,,0,,,Mary Lagerborg,Ann Marie Almgren,6-3 6-2,,,,,,,,,,,,,,
