Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
28-May-1934,Malvern,3,,R32,,,0,,,Florence Ford,Mrs Wright,6-0 6-1,,,,,,,,,,,,,,
28-May-1934,Malvern,3,,R64,,,1,,,Mrs Wright,N Bull,6-2 7-5,,,,,,,,,,,,,,
18-Jul-1932,Juan-les-Pins Miramar,3,Clay,QF,,,0,,, Laffon Bachelet,Mrs Wright,6-4 3-6 6-3,,,,,,,,,,,,,,
9-Sep-1929,Hythe,3,Grass,R64,,,0,,,E Mogg,Mrs Wright,6-0 6-2,,,,,,,,,,,,,,
3-Aug-1925,Baltimore Monumental,3,,QF,,,0,,,Ora Washington,Mrs Wright,6-1 6-0,,,,,,,,,,,,,,
3-Aug-1925,Baltimore Monumental,3,,R16,,,1,,,Mrs Wright,Mrs H White,W/O,,,,,,,,,,,,,,
3-Aug-1925,Los Angeles SoCal Chps,3,Hard,R16,,,0,,,Louise Mcfarland,Mrs Wright,6-4 6-2,,,,,,,,,,,,,,
14-Jul-1924,Harrow,3,,QF,,,0,,,Betty Nuthall,Mrs Wright,4-6 6-3 7-5,,,,,,,,,,,,,,
14-Jul-1924,Harrow,3,,R16,,,1,,,Mrs Wright, Aldous,6-1 6-2,,,,,,,,,,,,,,
14-Jul-1924,Harrow,3,,R32,,,1,,,Mrs Wright,Mrs G Noel Hume,6-4 6-0,,,,,,,,,,,,,,
2-Jul-1923,Overbrook,3,,SF,,,1,,,Mrs Wright,Mrs G S Macfarlane,6-2 8-6,,,,,,,,,,,,,,
2-Jul-1923,Overbrook,3,,QF,,,1,,,Mrs Wright, Hazeldon,W/O,,,,,,,,,,,,,,
28-May-1923,London Middlesex,3,Grass,R32,,,0,,,Ada Hollick,Mrs Wright,6-4 6-2,,,,,,,,,,,,,,
28-May-1923,London Middlesex,3,Grass,R64,,,1,,,Mrs Wright,E Berridge,6-3 7-5,,,,,,,,,,,,,,
10-Jul-1922,Toronto,3,,R16,,,0,,,Gladys Hutchings,Mrs Wright,6-2 8-6,,,,,,,,,,,,,,
10-Jul-1922,Toronto,3,,R32,,,1,,,Mrs Wright, Mcgillivray,6-0 6-1,,,,,,,,,,,,,,
3-Jul-1922,Ottawa,3,,SF,,,0,,,Gladys Hutchings,Mrs Wright,6-3 6-1,,,,,,,,,,,,,,
11-Jul-1921,Toronto,3,,SF,,,0,,,Lois Moyes,Mrs Wright,7-5 6-0,,,,,,,,,,,,,,
11-Jul-1921,Toronto,3,,QF,,,1,,,Mrs Wright,Evelyn Macdonald,2-6 6-1 6-1,,,,,,,,,,,,,,
11-Jul-1921,Toronto,3,,R16,,,1,,,Mrs Wright,Lois Cox,6-2 6-3,,,,,,,,,,,,,,
