Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
17-Aug-1959,Wilberforce ATA Chps,3,,SF,,,0,1,3,Gwen Mcevans,Mary Etta Fine,6-3 7-5,,,,,,,,,,,,,,
17-Aug-1959,Wilberforce ATA Chps,3,,QF,,,1,1,5,Mary Etta Fine,Arvelia Mitchell,6-3 8-6,,,,,,,,,,,,,,
17-Aug-1959,Wilberforce ATA Chps,3,,R16,,,1,1,,Mary Etta Fine,Lucy Mcevans,6-1 6-0,,,,,,,,,,,,,,
18-Aug-1958,Wilberforce ATA Chps,3,,F,,,1,,,Mary Etta Fine,Darnella Everson,6-0 6-0,,,,,,,,,,,,,,
18-Aug-1958,Wilberforce ATA Chps,3,,SF,,,1,,,Mary Etta Fine,Doris Harrison,6-3 6-0,,,,,,,,,,,,,,
18-Aug-1958,Wilberforce ATA Chps,3,,QF,,,1,,,Mary Etta Fine,Dorothy Kornegay,6-1 6-3,,,,,,,,,,,,,,
18-Aug-1958,Wilberforce ATA Chps,3,,R16,,,1,,,Mary Etta Fine,Jean Branche,6-0 6-1,,,,,,,,,,,,,,
19-Aug-1957,Wilberforce ATA Chps,3,,SF,,,0,,,Gwen Mcevans,Mary Etta Fine,7-5 7-5,,,,,,,,,,,,,,
21-Aug-1956,Wilberforce ATA Chps,3,,SF,,,0,,,Althea Gibson,Mary Etta Fine,6-1 6-0,,,,,,,,,,,,,,
21-Aug-1956,Wilberforce ATA Chps,3,,R32,,,1,4,,Mary Etta Fine,Ivy Cover Ramsey,3-6 6-4 7-5,,,,,,,,,,,,,,
15-Aug-1955,Wilberforce ATA Chps,3,,SF,,,0,,,Nana Vaughan,Mary Etta Fine,6-3 6-4,,,,,,,,,,,,,,
15-Aug-1955,Wilberforce ATA Chps,3,,QF,,,1,,,Mary Etta Fine,Helen Watson,6-2 6-0,,,,,,,,,,,,,,
15-Aug-1955,Wilberforce ATA Chps,3,,R16,,,1,3,,Mary Etta Fine,Arvelia Mitchell,6-3 6-1,,,,,,,,,,,,,,
17-Aug-1953,Daytona Beach ATA Chps,3,,F,,,0,2,1,Althea Gibson,Mary Etta Fine,6-1 6-1,,,,,,,,,,,,,,
17-Aug-1953,Daytona Beach ATA Chps,3,,SF,,,1,,,Mary Etta Fine,Ivy Cover Ramsey,UNK,,,,,,,,,,,,,,
17-Aug-1953,Daytona Beach ATA Chps,3,,R16,,,1,,,Mary Etta Fine,Evelyn Lymus,6-0 6-0,,,,,,,,,,,,,,
17-Aug-1953,Daytona Beach ATA Chps,3,,R32,,,1,2,,Mary Etta Fine,Barbara Pratt,6-0 6-2,,,,,,,,,,,,,,
18-Aug-1952,Wilberforce ATA Chps,3,,F,,,0,,1,Althea Gibson,Mary Etta Fine,6-3 6-1,,,,,,,,,,,,,,
18-Aug-1952,Wilberforce ATA Chps,3,,R16,,,1,2,,Mary Etta Fine,Grace Clarke,6-0 6-2,,,,,,,,,,,,,,
20-Aug-1951,Wilberforce ATA Chps,3,,F,,,0,,,Althea Gibson,Mary Etta Fine,6-1 6-0,,,,,,,,,,,,,,
20-Aug-1951,Wilberforce ATA Chps,3,,SF,,,1,,,Mary Etta Fine,Nana Vaughan,UNK,,,,,,,,,,,,,,
22-Aug-1949,Wilberforce ATA Chps,3,,F,,,0,,,Althea Gibson,Mary Etta Fine,6-2 6-2,,,,,,,,,,,,,,
22-Aug-1949,Wilberforce ATA Chps,3,,SF,,,1,,,Mary Etta Fine,Roumania Peters,6-2 6-2,,,,,,,,,,,,,,
