Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
10-Jun-1939,Atlanta,3,,R16,,,0,,,Marta Barnett,Gladys Vallebuona,6-2 6-1,,,,,,,,,,,,,,
5-Jun-1939,Birmingham,3,,QF,,,0,,,Frances Grossnickle,Gladys Vallebuona,9-7 2-6 7-5,,,,,,,,,,,,,,
5-Jun-1939,Birmingham,3,,R16,,,1,,,Gladys Vallebuona,Mrs Robert Ingalls,6-0 6-0,,,,,,,,,,,,,,
5-Jan-1939,Orlando,3,Clay,QF,,,0,,,Berta Norris,Gladys Vallebuona,6-? 6-2,,,,,,,,,,,,,,
13-Jun-1938,Asheville,3,,SF,,,0,,,Lila Porter,Gladys Vallebuona,6-2 6-1,,,,,,,,,,,,,,
22-Feb-1938,Miami,3,,QF,,,0,,,Catherine Sample,Gladys Vallebuona,7-5 6-2,,,,,,,,,,,,,,
22-Feb-1938,Miami,3,,R16,,,1,,,Gladys Vallebuona,Roberta Moore,6-1 6-0,,,,,,,,,,,,,,
22-Feb-1938,Miami,3,,R32,,,1,,,Gladys Vallebuona,Mrs Oden Schaeffer,6-0 6-2,,,,,,,,,,,,,,
14-Feb-1938,St. Petersburg 1,3,,QF,,,0,,,Helen Dillon,Gladys Vallebuona,7-5 5-7 6-0,,,,,,,,,,,,,,
24-Jan-1938,Orlando,3,,SF,,,0,,,Marta Barnett,Gladys Vallebuona,6-1 6-4,,,,,,,,,,,,,,
24-Jan-1938,Orlando,3,,QF,,,1,,,Gladys Vallebuona,Helen Dillon,6-2 6-2,,,,,,,,,,,,,,
2-Sep-1937,US National Championships,3,Grass,R64,,,0,,,Argyll Rice,Gladys Vallebuona,6-4 6-1,,,,,,,,,,,,,,
7-Aug-1937,Rye,3,Grass,R32,,,0,,,Maud Levi,Gladys Vallebuona,6-0 6-4,,,,,,,,,,,,,,
2-Aug-1937,East Hampton,3,Grass,R32,,,0,,,Mary Cootes,Gladys Vallebuona,9-7 6-3,,,,,,,,,,,,,,
26-Jul-1937,Seabright,3,Grass,R32,,,0,,,Kay Winthrop Mckean,Gladys Vallebuona,6-3 6-1,,,,,,,,,,,,,,
7-Jun-1937,Nashville,3,,SF,,,0,,,Jean Artzberger,Gladys Vallebuona,6-1 6-3,,,,,,,,,,,,,,
7-Jun-1937,Nashville,3,,QF,,,1,,,Gladys Vallebuona,Mrs M D Page,6-4 7-5,,,,,,,,,,,,,,
31-May-1937,Birmingham,3,,F,,,1,,,Gladys Vallebuona,Etta Taylor,6-4 6-0,,,,,,,,,,,,,,
25-May-1936,Birmingham AL,3,,SF,,,0,,,Lila Porter,Gladys Vallebuona,6-0 6-3,,,,,,,,,,,,,,
19-Aug-1935,US National Championships,3,Grass,R64,,,0,,,Jacque Virgil,Gladys Vallebuona,6-3 6-1,,,,,,,,,,,,,,
5-Aug-1935,Rye,3,Grass,R64,,,0,,,Jane Sharp,Gladys Vallebuona,6-0 6-0,,,,,,,,,,,,,,
15-Jul-1935,Manchester-on-Sea,3,Grass,R32,,,0,,,Mrs Joseph Balch,Gladys Vallebuona,6-3 4-6 6-2,,,,,,,,,,,,,,
15-Jul-1935,Manchester-on-Sea,3,Grass,R64,,,1,,,Gladys Vallebuona,Eleanora Sears,W/O,,,,,,,,,,,,,,
9-Jul-1935,Longwood Bowl,3,Grass,R32,,,0,,,Jane Sharp,Gladys Vallebuona,6-1 6-1,,,,,,,,,,,,,,
24-Jun-1935,Hackensack,3,,R32,,,0,,,Florence Graham,Gladys Vallebuona,W/O,,,,,,,,,,,,,,
18-Jun-1934,Memphis,3,,QF,,,0,,,Josephine Gray,Gladys Vallebuona,6-1 6-1,,,,,,,,,,,,,,
9-Apr-1934,Pinehurst,3,Clay,QF,,,0,,,Florence Leboutillier,Gladys Vallebuona,6-2 6-1,,,,,,,,,,,,,,
