Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
25-Aug-1952,Budleigh Salterton,3,,R32,,,0,,,J M Geidt,M H Baker,6-4 6-3,,,,,,,,,,,,,,
25-Aug-1952,Budleigh Salterton,3,,R64,,,1,,,M H Baker,H E Britten,6-3 7-5,,,,,,,,,,,,,,
30-Jul-1951,Moseley,3,,F,,,0,,,Lorna Cornell,M H Baker,6-0 6-4,,,,,,,,,,,,,,
7-Jul-1951,Edgbaston,3,Grass,R16,,,0,,,Barbara Knapp,M H Baker,6-1 6-4,,,,,,,,,,,,,,
7-Jul-1951,Edgbaston,3,Grass,R32,,,1,,,M H Baker,Freda James,W/O,,,,,,,,,,,,,,
3-Aug-1950,Moseley,3,,F,,,0,,,Betty Hilton,M H Baker,8-6 6-4,,,,,,,,,,,,,,
4-Jul-1949,Edgbaston,3,Grass,QF,,,0,,,Joy Mottram,M H Baker,6-2 6-2,,,,,,,,,,,,,,
4-Jul-1949,Edgbaston,3,Grass,R16,,,1,,,M H Baker,L Bishop,6-3 6-4,,,,,,,,,,,,,,
