Date,Tournament,Sets,Surface,Rd,Rk,vRk,W,tRk,vtRk,WP,LP,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
1-Oct-2012,Kalamata 10K,3,Hard,R32,,,0,Q,Q,Marlies Szupper,Jessica Sabeshinskaja,6-1 6-4,,,,,,,,,,,,,,
25-Jul-2011,El Jadida 10K,3,Clay,R16,799,,0,4,Q,Alena Tarasova,Jessica Sabeshinskaja,7-5 3-4 RET,,,,,,,,,,,,,,
25-Jul-2011,El Jadida 10K,3,Clay,R32,799,1156,1,4,,Jessica Sabeshinskaja,Indra Bigi,1-2 RET,,,,,,,,,,,,,,
18-Jul-2011,Casablanca 10K,3,Clay,R32,801,920,0,6,,Sheila Solsona Carcasona,Jessica Sabeshinskaja,6-2 6-3,,,,,,,,,,,,,,
11-Jul-2011,Tanger 10K,3,Clay,R32,806,1034,0,5,,Linda Mair,Jessica Sabeshinskaja,6-1 4-6 6-2,,,,,,,,,,,,,,
20-Jun-2011,Tarakan 10K,3,Hard,QF,852,317,0,5,1,Ayu Fani Damayanti,Jessica Sabeshinskaja,6-3 6-1,,,,,,,,,,,,,,
20-Jun-2011,Tarakan 10K,3,Hard,R16,852,,1,5,,Jessica Sabeshinskaja,Asako Sato,6-2 6-0,,,,,,,,,,,,,,
13-Jun-2011,Pattaya 10K,3,Hard,R16,853,497,0,,3,Hyun Hui Hong,Jessica Sabeshinskaja,6-3 6-1,,,,,,,,,,,,,,
13-Jun-2011,Pattaya 10K,3,Hard,R32,853,,1,,,Jessica Sabeshinskaja,Tanisha Rohira,6-2 6-1,,,,,,,,,,,,,,
23-May-2011,Raanana 10K,3,Hard,R32,842,974,0,,,Ofri Lankri,Jessica Sabeshinskaja,6-1 6-2,,,,,,,,,,,,,,
9-May-2011,New Delhi 10K,3,Hard,QF,911,544,0,8,3,Keren Shlomo,Jessica Sabeshinskaja,6-2 6-3,,,,,,,,,,,,,,
9-May-2011,New Delhi 10K,3,Hard,R16,911,,1,8,Q,Jessica Sabeshinskaja,Natasha Palha,6-4 6-1,,,,,,,,,,,,,,
9-May-2011,New Delhi 10K,3,Hard,R32,911,,1,8,WC,Jessica Sabeshinskaja,Ankita Bhatia,6-0 6-3,,,,,,,,,,,,,,
18-Apr-2011,Caracas 10K,3,Hard,R16,949,662,0,,6,Anastasia Kharchenko,Jessica Sabeshinskaja,6-4 6-1,,,,,,,,,,,,,,
18-Apr-2011,Caracas 10K,3,Hard,R32,949,,1,,Q,Jessica Sabeshinskaja,Maria Andreina Varela,6-4 6-1,,,,,,,,,,,,,,
11-Apr-2011,Caracas 10K,3,Hard,R16,1040,479,0,,4,Karen Castiblanco,Jessica Sabeshinskaja,6-2 6-1,,,,,,,,,,,,,,
11-Apr-2011,Caracas 10K,3,Hard,R32,1040,1106,1,,,Jessica Sabeshinskaja,Robyn Beddow,6-2 6-1,,,,,,,,,,,,,,
4-Apr-2011,Caracas 10K,3,Hard,QF,1039,471,0,,1,Zuzana Linhova,Jessica Sabeshinskaja,6-2 6-2,,,,,,,,,,,,,,
4-Apr-2011,Caracas 10K,3,Hard,R16,1039,,1,,WC,Jessica Sabeshinskaja,Mariana Muci Torres,6-4 6-4,,,,,,,,,,,,,,
4-Apr-2011,Caracas 10K,3,Hard,R32,1039,1104,1,,,Jessica Sabeshinskaja,Robyn Beddow,6-1 6-2,,,,,,,,,,,,,,
24-Jan-2011,Kaarst 10K,3,Carpet,R32,1028,657,0,LL,,Marina Melnikova,Jessica Sabeshinskaja,6-0 6-2,,,,,,,,,,,,,,
10-Jan-2011,Gosier 10K,3,Hard,R32,1043,878,0,,,Gira Schofield,Jessica Sabeshinskaja,6-4 3-6 6-1,,,,,,,,,,,,,,
3-Jan-2011,Saint-Martin 10K,3,Hard,R16,1044,643,0,,6,Christine Kandler,Jessica Sabeshinskaja,6-2 6-4,,,,,,,,,,,,,,
3-Jan-2011,Saint-Martin 10K,3,Hard,R32,1044,,1,,WC,Jessica Sabeshinskaja,Brandy Mina,6-4 6-2,,,,,,,,,,,,,,
6-Dec-2010,La Habana 10K,3,Hard,R16,1046,972,0,,7,Anja Prislan,Jessica Sabeshinskaja,6-3 6-2,,,,,,,,,,,,,,
6-Dec-2010,La Habana 10K,3,Hard,R32,1046,,1,,WC,Jessica Sabeshinskaja,Yusleydis Smith Dias,6-2 6-4,,,,,,,,,,,,,,
1-Nov-2010,Manila 10K,3,Hard,R16,,577,0,Q,5,Elodie Rogge Dietrich,Jessica Sabeshinskaja,7-6(5) 6-1,,,,,,,,,,,,,,
1-Nov-2010,Manila 10K,3,Hard,R32,,,1,Q,WC,Jessica Sabeshinskaja,Tamitha Nguyen,6-2 6-0,,,,,,,,,,,,,,
25-Oct-2010,Kuching 10K,3,Hard,QF,,511,0,,3,Piia Suomalainen,Jessica Sabeshinskaja,6-4 7-6(8),,,,,,,,,,,,,,
25-Oct-2010,Kuching 10K,3,Hard,R16,,1107,1,,,Jessica Sabeshinskaja,Jawairiah Noordin,7-5 6-2,,,,,,,,,,,,,,
25-Oct-2010,Kuching 10K,3,Hard,R32,,771,1,,8,Jessica Sabeshinskaja,Katherine Westbury,3-6 6-3 2-2 RET,,,,,,,,,,,,,,
18-Oct-2010,Khon Kaen 10K,3,Hard,R16,,,0,,Q,Alisa Danilova,Jessica Sabeshinskaja,6-3 6-3,,,,,,,,,,,,,,
18-Oct-2010,Khon Kaen 10K,3,Hard,R32,,770,1,,8,Jessica Sabeshinskaja,Ivana King,6-4 6-1,,,,,,,,,,,,,,
11-Oct-2010,Pattaya 10K,3,Hard,R32,,563,0,Q,4,Varatchaya Wongteanchai,Jessica Sabeshinskaja,6-4 6-1,,,,,,,,,,,,,,
4-Oct-2010,Nonthaburi 10K,3,Hard,R32,,564,0,,1,Varatchaya Wongteanchai,Jessica Sabeshinskaja,7-5 6-0,,,,,,,,,,,,,,
2-Aug-2010,Savitaipale 10K,3,Clay,R32,,739,0,LL,6,Lara Rafful,Jessica Sabeshinskaja,6-3 6-3,,,,,,,,,,,,,,
24-May-2010,Raanana 10K,3,Hard,R32,,1096,0,Q,,Oleksandra Piskun,Jessica Sabeshinskaja,7-6(3) 4-6 6-3,,,,,,,,,,,,,,
9-Nov-2009,Manila 10K,3,Hard,R32,,1099,0,LL,,Peangtarn Plipuech,Jessica Sabeshinskaja,6-2 6-1,,,,,,,,,,,,,,
2-Nov-2009,Kuching 10K,3,Hard,R32,,,0,,Q,Jung Eun Kim,Jessica Sabeshinskaja,6-4 6-0,,,,,,,,,,,,,,
